Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Vererbte Triebe. Der Kampf ums neue Geschlecht,https://www.filmportal.de/film/vererbte-triebe-der-kampf-ums-neue-geschlecht_c3ce3350cee44128913f681673526eb9,Spielfilm,1929,Deutschland,,,Heinrich Richter,,"Fritz Alberti: Dr. Jean Bourtin, Valerie Boothby: Edmonde, seine Frau, Maria Matray, Hans Albers: Gauner, Vera Woronina, Walter Rilla: Henry Bourtyne, Yvette Darnys, Maria Forescu, Hertha von Walther, Teddy Bill, Fritz Genschow, Bruno Ziener, Michael von Newlinski, Gerhard Ritterband",,,,"Hans H. Zerlett, Karl Hartl",,,,,Frederik Fuglsang,,,,,,Walter Ulfig (Kino-Musik),,,,Hom AG für Filmfabrikation (Berlin),Viktor Skutetzky,,Gustav Ucicky,Karl Hartl,,,,,,,,,,"35mm, 1:1,33","s/w, ohne Ton /Ton",,
Verirrte Jugend,https://www.filmportal.de/film/verirrte-jugend_3e52113eb7d44f58af8de30f27fb226f,Spielfilm,1929,Deutschland,,,Hans Jacoby,,"Fritz Albertivan Straaten, Erna Morena: Norma, seine Frau, Dolly Davis: Hilde, seine Tochter, Otto Reinwald: Georg, sein Sohn, Magnus Stiftervon Holstein, Kommandant der Kadettenschule, Eva Speyer: Maria, seine Frau, Rolf von Goth: Kurt, sein Sohn, Hanni Reinwald: Trude, seine Tochter, Vera Baranowskaja: Witwe Kröger, Martin Herzberg: Helmut, ihr Sohn, El Dura: Nigo, ein Mulattenmädchen, Raimondo van Rielder ""Bananenpeter"", Adele Sandrock: Rosa, seine Frau, Fredel Fredyder ""dicke Julius"", Molly Stengritdie ""dicke Berta"", Heinrich Schroth: Kriminalkommissar, Ferdinand Bonn: Professor im Gymnasium",,,,"O. Karpfen, C. C. Fürst",,,,,Axel Graatkjær,,,,,,Beer (Kino-Musik),,,,Mondial-Film Gmb: H (Berlin),,,Richard Löwenbein,,,,,,,,,,,,,,
Das verschwundene Testament,https://www.filmportal.de/film/das-verschwundene-testament_bc551a996fd34caab0cc135c8fda93c2,Spielfilm,1929,Deutschland/Tschechoslowakei,,,Heinrich Richter,,"Carlo Aldini: Boxer Frank Ward, Daisy d'Ora: Lily von Ehrenberg, Hans Junkermann: Baron Walter Leykowitz, Julia Serda, Jan W. Speerger: Thomas Black, Siegfried Arno: Pale, ein Taschendieb, Jack Mylong-Münzvon Malten, Louis Brody",,,,Rolf Randolf,,,,,Walter Robert Lach,,,,,,Pasquale Perris (Kino-Musik),,,,"Hom AG für Filmfabrikation (Berlin), Bratři Deglové (Prag)",,,Rolf Randolf,,,,,,,,,,,,,,
Vertauschte Gesichter,https://www.filmportal.de/film/vertauschte-gesichter_13b078d7744f4df7bf09db12cbb2334b,Spielfilm,1929,Deutschland,,,Hermann Warm,,"Marcella Albani: Karin Nansen, Hanni Weisse: Mary Mortensen, Theodor Loos: Peter va Diemen, Alfons Fryland, Angelo Ferraride Coster, Ernst Reicher: Polizeikommissar, Gerhard Ritterband: Bäckergeselle",,,,"Emanuel Alfieri, Rolf Randolf",,,,,Carl Drews,,,,,,,,,,Omnia-Film Gmb: H (Berlin),Edmund Hubert,,Rolf Randolf,,,,,,,,,,,,,,
Der verzauberte Prinz,https://www.filmportal.de/film/der-verzauberte-prinz_1c958058ed9b4816a19902dac876e4d8,Spielfilm,1929,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Die Vierte von rechts,https://www.filmportal.de/film/die-vierte-von-rechts_71c029b3dcc0467899abdcefc8431498,Spielfilm,1929,Deutschland,,,Emil Hasler,,"Ossi Oswalda: Josyane, Betty Bird: Betty, Arthur Pusey: Lord Douglas Blandford, Adolphe Engers: Bob Murphy, Mathilde Sussin, Fritz Spira, Otto Wallburg, Albert Paulig, Gustav Püttjer",,,,"Walter Supper, Hans Wilhelm",,,,Stasnley Cook,Axel Graatkjær,,,,,,Otto Stenzeel (Kino-Musik),,,,Felsom-Film Gmb: H Fellner & Somlo (Berlin),,,Conrad Wiene,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Wahnfried. Richard Wagners Traum,https://www.filmportal.de/film/wahnfried-richard-wagners-traum_cd0d6cfddca14083b293db789f079ec0,Spielfilm,1929,Deutschland,,,,,,,,,Otto Daube,,,,,,,,,,,,Wilhelm Drahotta (begleitende Musik bei der Uraufführung),,,,,,,,,,,,,,,,"1406 m, 45 min",,"s/w, ohne Ton","Voraufführung: 1927, Familie Wagner, Privataufführung",
Was eine Frau im Frühling träumt,https://www.filmportal.de/film/was-eine-frau-im-fruehling-traeumt_048d45a8f03b4cf4a2a28483472753a4,Spielfilm,1929,Deutschland,,,Kurt Richter,,"Paul Rehkopf: Gerichtsvollzieher, Anna Müller-Linckeseine Frau, Colette Brettelbeider Tochter, Kurt Vespermann: Max Müller, Julius Falkenstein: Joseph Columbus, Colette Darfeuil: Ilona Lundt, Ernst Rückert: Peter Alsen, Ernst Winar: Tom Braun, Filmregisseur, Karl Harbacher: Liebreich, Ludwig Sachs: Dr. Pincus, Trude Lehmann: Witwe Schmahl, Heinrich Gotho, Harry Grunwald, Hugo Döblin",,,,"Hans Vietzke, Curt Blachnitzky",,,,,Georg Muschner,,,,,,Michael Buchstab (Kino-Musik),,,,"Arthur Ziehm, Internationale Film Exchange (Berlin)",,,Curt Blachnitzky,,,,,,,,,,,,,,
Was kostet Liebe?,https://www.filmportal.de/film/was-kostet-liebe_c0b88260e2e746a68b2c571269e7de25,Spielfilm,1929,Österreich/Deutschland,,,József Pán,,"Leopold Kramer: Bankier Leblanc, Igo Symsein Neffe Lucien, Hilde von Stolz, Corry Bell: Celestine, von Stolberg: Latin, H. M. Reinhardt: Dedektiv, Max Freiburgein Diener, Hans Melzerein Arzt, Richard Waldemar, Mizzi Griebl",,,,Irma von Cube,,,,,László Schäffer,,,,,,"Walter Ulfig (Kino-Musik, Atrium)",,,,"Strauß-Film-Fabrikation und Verleih Gmb: H (Berlin), Listo-Filmfabrik (Wien)",,,E. W. Emo,,,,,,,,,,,,,,
Waterloo,https://www.filmportal.de/film/waterloo_72704c6372b54417909ecb0b1a19c9a4,Spielfilm,1929,Deutschland,Willi Morrée,,"Ludwig Reiber, Willy Reiber (Technische Leitung)",,"Otto Gebühr: Blücher - Friedrich II., Charles Willy Kayser: König Friedrich Wilhelm III., Auguste Prasch-Grevenberg: Blüchers Frau, Charles Vanel: Napoleon, Friedrich Ulmer: Gneisenau, Georg Henrich: Hardenberg, Carl Graumann: Fürst Metternich, Humberstone Wright: Herzog Wellington, Carl de Vogt: Marschall Ney, Helmuth Renar: Talleyrand, Vera Malinovskaja: Gräfin Tarnowska, Camilla von Hollay: Ihre Zofe, Oskar Marion: Leutnant Reutlingen, Betty Bird: Rieke, seine Braut, Fred Immler: Erster Grenadier, Franz Scharwenka: Zweiter Grenadier, Will Dohm: Graf Lagarde, Mady Christians",,,,"Max Ferner, Bobby E. Lüthge",,,,,"Fritz Arno Wagner, Josef Wirsching, Hugo von Kaweczynski",,,,,,"Hansheinrich Dransmann (Kino-Musik - Titania-Palast, Berlin)",,,,Münchner Lichtspielkunst AG (M.L.K.) (München),,Max Schach,Karl Grune,,,,,,,,,,"10 Akte, 3505 m, 128 min","35mm, 1:1,33","s/w, stumm",,
Der Weg durch die Nacht,https://www.filmportal.de/film/der-weg-durch-die-nacht_5913e826849747bcaf4419d422b04671,Spielfilm,1929,Deutschland,,,Leopold Blonder,,"Käthe von Nagy, Imre Ráday, Franz Stein, René Navarre, Eva Schablinski, Sophie Pagay, Andreas Behrens-Klausen, Friedrich Ettel, Margita Alfvén",,,,Svend Gade,,,,,Georg Bruckbauer,,,,,,,,,,Maxim-Film Ges. Ebner & Co (Berlin),,,Robert Dinesen,,,,,Eigil Wangoe,,,,,,"35mm, 1:1.33",,,
Die weiße Hölle vom Piz Palü,https://www.filmportal.de/film/die-weisse-hoelle-vom-piz-palue_89ce9dceb87f4545bef53bcb3ee095f9,Spielfilm,1929,Deutschland,Heinz Landsmann,,Ernö Metzner,,"Gustav Diessl: Dr. Johannes Krafft, der Alleingänger, Leni Riefenstahl: Maria Majoni, Ernst Petersen: Hans Brandt, Ernst Udet: Flieger Udet, Mizzi Götzel: Maria Krafft, Otto Spring: Bergführer Christian Klucker, Kurt Gerron: Mann im Salon",,,,"Arnold Fanck, Ladislaus Vajda",,,,Arnold Fanck,"Sepp Allgeier, Richard Angst, Hans Schneeberger",,,,,,"Giuseppe Becce (Kino-Musik - 1935), Willy Schmidt-Gentner (1929), Ashley Irvin (1998)",,,,H. R. Sokal-Film Gmb: H (Berlin),,Henry Sokal,"Arnold Fanck, G. W. Pabst","Paul Falkenberg, Mark Sorkin",,"Arnold Fanck, Hermann Haller",,Hans G. Casparius,,,,,"7 Akte, 3330 m",35mm,"s/w, stumm",,
Die weißen Rosen von Ravensberg,https://www.filmportal.de/film/die-weissen-rosen-von-ravensberg_fa13e89b578c4f59bb9ae1b147bdac87,Spielfilm,1929,Deutschland,,,Hermann Warm,,"Diana Karenne: Maria von Ravensberg, Viola Garden: Sigrid, Jack Trevor: Dr. Hochwald, Walter Janssen: Graf von Erlenstein, Dolly Davis: Iris, Luigi Serventivon Kurla, Willi Forst: Boris, Emil Heyse: Jacob, Jack Mylong-Münz: Andreas, der Gärtner",,,,"Emanuel Alfieri, Johannes Brandt",,,,,Nicolas Farkas,,,,,,Walter Winnig (Kino-Musik),,,,Omnia-Film Gmb: H (Berlin),,,Rudolf Meinert,,,,,,,,,,,,,,
Wenn der weiße Flieder wieder blüht,https://www.filmportal.de/film/wenn-der-weisse-flieder-wieder-blueht_ae0dab5b00bc45d98207ae14abb1a517,Spielfilm,1929,Deutschland,,,Ludwig Reiber,,"Georg Henrichvon Zandten, Vera Schmiterlöw: Else, seine Tochter, Walter Grüters: Dr. Horst, Gaston Jacquetvan der Gaarden, Julius Riedmüller: Anton Marr, Ferdinand Martini: Diener",,,,,,,,,Franz Koch,,,,,,,,,,Emelka-Konzern (München),,,Robert Wohlmuth,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Wenn Du einmal Dein Herz verschenkst,https://www.filmportal.de/film/wenn-du-einmal-dein-herz-verschenkst_d0ac6a423637461fa39cdf8d9047b393,Spielfilm,1929,Deutschland,,,"Jacek Rotmil, Heinz Fenchel",,"Lilian Harvey: Dolly, Igo Sym: Bruns, Schiffsreeder, Harry Halm: Bobby, sein Steward, Karl Platen: Hinnerk, Steuermann, Alexander Sascha: Thorp, Valeria Blankaelegante Frau, Rudolf Biebrach: Kapitän, Wolfgang Kuhle: Schiffsjunge, Fritz Schmuck: Sörensen, Erika Dannhoff: Kindermädchen, Michael von Newlinski",,,,Robert Liebmann,,,,,Fritz Arno Wagner,,,,"Kurt Schwabach, Willy Rosen",,"Willy Schmidt-Gentner, Willy Rosen",,,,Universum-Film AG (UFA) (Berlin),Günther Stapenhorst,,Johannes Guter,,,,,,,Dr. Fritz Seidel,Ludwig von Wohl (Roman),,"6 Akte, 2316 m, 85 min","35mm, 1:1,33","s/w, stumm",,
Wenn Du noch eine Heimat hast,https://www.filmportal.de/film/wenn-du-noch-eine-heimat-hast_ef82e30827764eb19085a6460c9d2070,Spielfilm,1929,Deutschland,,,,,"Leo Peukert: Gutsbesitzer Wiedemann, Gritta Leyseine Tochter Grete, Hermann Picha: Mahnke, André Mattoni: Robert Olden, Chemiker, Olga Englseine Mutter, Fritz Kampers: Peter Amsel, Landwirt, Melitta Klefer: Marianne, seine Wirtschafterin, Philipp Manning: Mr. Bagson, Hans Sternberg: Mr. Smith, Carola Höhn, Gaston Briese: Möller, Fritz Schulz: Stutz, Henry Bender: Stutzs Onkel, Wilhelm Diegelmannder Wirt, Charles Willy Kayser, Heinrich Gotho, Karl Elzer",,,,"Julius Urgiß, Siegfried Philippi",,,,,Willy Goldberger,,,,,,"Alexander Schirmann (Kino-Musik, Lützow-Palast)",,,,Aco-Film Gmb: H (Berlin),Gustav Althoff,,Siegfried Philippi,,,,,,,,,,,,,,
"Wer wird denn weinen, wenn man auseinander geht",https://www.filmportal.de/film/wer-wird-denn-weinen-wenn-man-auseinander-geht_651de27361ac4dfa987375fac5c23b4c,Spielfilm,1929,Deutschland,Willy Melas,,"Willi A. Herrmann, Werner Schlichting, Herbert Lippschitz",,"Paul Morgan: Harder, Chef des Bankhauses Harder & Co., Antonie Jaeckelseine Frau, Lottina Baart: Agathe, seine Tochter, Harry Halm: Frank Western, Prokurist, Szöke Szakall: Gottgetreu, Kassierer, Dina Gralla: Sybil Werner, Detektivin, Paul Hörbiger: Tortoni, Illusionist, Vera Veronina: Pamela, seine Partnerin, Gerhard Pechner, Michael von Newlinski, Maria Forescu, Sylvia Torff, Else Reval",,,,"Alfred Halm, Friedrich Stein",,,,Hugo Hirsch (nach dem gleichnamigen Schlager),"Heinrich Gärtner (Fotografische Leitung), Bruno Mondi",,,,"Hans May (""Casanova""), Hugo Hirsch (""Wer wird denn weinen, wenn man auseinander geht"")",,"Hans May (""Casanova""), Hugo Hirsch (""Wer wird denn weinen, wenn man auseinander geht"")",,,,"Eichberg-Film Gmb: H (Berlin), British International Pictures Ltd. (B.I.P.) (London)","Arthur Teuber, Arthur Kolberg",Richard Eichberg,Richard Eichberg,,,,,,,,,,"7 Akte, 2427 m","35mm, 1:1,33","s/w, Nachsynchronisiert, Lignose-Breusing, Nadelton",,
Wie ist das Küssen so beliebt,https://www.filmportal.de/film/wie-ist-das-kuessen-so-beliebt_7f8ac452d4c04c72bd1145d7b1371be6,Spielfilm,1929,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,Hanns Schwarz,,,,,,,,,,,,,,
Wildschütz Jennerwein. Herzen in Not,https://www.filmportal.de/film/wildschuetz-jennerwein-herzen-in-not_6e99d74949064beea326ed65b051dce5,Spielfilm,1929,Deutschland,,,Peter Rochelsberg,,"Grit Haid's Liserl vom Seehof, Rolf Pinegger: Seehofbauer, Isabell Kent: Lohni, eine Waise, Lina Hochschaffer: Urschl, Sennerin, Hanns Beck-Gaden: Georg Jennerwein, Franz Loskarn: Federl, ein Jäger, Joseph Cost: Förster Müller, Walter Grüterssein Sohn Franzl, Martin Beer: Wilderer Martl",,,,Hanns Beck-Gaden,,,,,Karl Attenberger,,,,,,Karl Egerer (Kino-Musik),,,,Mercedes-Film (München),,,Hanns Beck-Gaden,,,,,,,,,,,,,,
Wir halten fest und treu zusammen,https://www.filmportal.de/film/wir-halten-fest-und-treu-zusammen_9260d667484e4a378dea5a2f31b83935,Spielfilm,1929,Deutschland,,,Max Heilbronner,,"Siegfried Arno: Beef, Kurt Gerron: Steak, Ernst Karchow: Theodor Klabautermann, Vera Schmiterlöw: Kitty, dessen Tochter, Evi Eva: Köchin, Antonie Jaeckel: Freifrau von Gotha, Heiratsvermittlerin, Lotte Roman: Stubenmädchen, Edith Meller: Carola Triller, Claire Cläry: Zofe, Karl Geppert1. Assessor, Ewald Wenck2. Assessor, Arnold Hasenclever: Teddy, Max Grünberg: Justizrat Scharf, Otto Hoppe: Geschäftsführer des Restaurants Newa-Grill, Heinrich Gotho, Carl Walther Meyer, Géza L. Weiss",,,,Hans H. Kahan,,,,,Willy Hameister,,,,,,"Karl Egerer (Kino-Musik, München, Film-Palast)",,,,Ama-Film Gmb: H (Berlin),Siegfried Arno,,Herbert Nossen,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Der Würger,https://www.filmportal.de/film/der-wuerger_717783771aaf4bbb8ed77b762431dacc,Spielfilm,1929,Großbritannien/Deutschland,,,Oskar Friedrich Werndorff,,"Carlyle Blackwell Sr.Ambrose Barney, Benita Hume: Mary Shelton, Joseph Striker: Roger Doyle, Pauline Johnson: Beryl Matchley, Winter Hall: Sir Gerald Bartlett, Gordon Harker: William, Leonard Thompson: Ramses Ratchett",,,,"Angus Mac: Phail, Benno Vigny (Deutsche Fassung)",,,,,"Otto Kanturek, James Wilson","Alan Mc: Nab, Bert Evans",,,,,,,,,"Gaumont British Picture Corporation (London), F.P.S. Film Gmb: H (Berlin)",,"Michael Balcon, Hermann Fellner, Arnold Pressburger, Josef Somlo",Géza von Bolváry,,,Arthur Tavares,,,,,"Arnold Ridley (Bühnenstück ""The Wrecker""), Bernard Merivale (Bühnenstück ""The Wrecker""), Edgar Wallace (Motive)",,"6705 ft = 2045 m, 74 min","35mm, 1:1.33","s/w, stumm + RCA Photophone (Lichtton / Nadelton)Aufführung: Trade Show (GB): 17.07.1929, London, Astoria","Trade Show (GB): 17.07.1929, London, Astoria",
Die wunderbare Lüge der Nina Petrowna,https://www.filmportal.de/film/die-wunderbare-luege-der-nina-petrowna_63d4c317b1d9438bbbeafa6dfb1d90ea,Spielfilm,1929,Deutschland,Arthur Kiekebusch,,"Robert Herlth, Walter Röhrig, Alexander Arnstam (Künstlerischer Beirat)",,"Brigitte Helm: Nina Petrowna, Franz Lederer: Kürassier-Kornett Michael Andrejewitsch Rostoff, Warwick Ward: Kosaken-Oberst, Lya Jan: Bauernmädchen, Harry Hardt, Ekkehard Arendt, Michael von Newlinski, Franz Schafheitlin",,,,Hans Székely,,,,,"Carl Hoffmann, Hans Schneeberger (ungenannt)",,"René Hubert, Wiener Modellhaus Max Becker (Brigitte Helm)",,Fritz Rotter,,Willy Schmidt-Gentner (Bei der Uraufführung),,Hans J. Salter (Bei der Uraufführung),,Universum-Film AG (UFA) (Berlin),Gregor Rabinowitsch,Erich Pommer,Hanns Schwarz,Iwan von Deschan,,,,,,,,,"3018 m, 111 min","35mm, 1:1,33","s/w, stumm",,
Der Zigeunerprimas,https://www.filmportal.de/film/der-zigeunerprimas_d678bd0169874e819f4d2ff5dba7b5ec,Spielfilm,1929,Deutschland,,,Robert A. Dietrich,,"Raimondo van Riel: Rácz Pali, Zigeunerprimas, Vera Malinovskaja: Sári, seine Tochter, Margarete Schlegel: Julischka, seine Nichte, Karl Geppert: Mustari, Finanzminister, Hugo Flink: Dobrenko, Gesandter, Fritz Schulz: Gaston Graf Irini, Attaché, Paul Heidemann: Béla Baron Cadossy, Robert Garrison: Rothschild, Bankier, Emmy Wyda: Pensionsvorsteherin, Renée Kürschner: Milka, Zigeunermädchen, Melitta Klefer: Ungarische Magd, Ernö Verebes, Julius von Szöreghy, Kurt Brenkendorf, Fritz Beckmann, Franz Cornelius, Franz Stärk",,,,"Bobby E. Lüthge, Carl Wilhelm",,,,,Max Grix,,,,,,"Emmerich Kálmán (Kino-Musik), Giuseppe Becce (Kino-Musik)",,,,Aco-Film Gmb: H (Berlin),,Gustav Althoff,Carl Wilhelm,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Zwei Brüder (Rivalen der Liebe),https://www.filmportal.de/film/zwei-brueder-rivalen-der-liebe_f1d0699c21224a0c8288432c7004bab5,Spielfilm,1929,Deutschland,,,August Rinaldi,,"Hilde Jennings: Evelyne, Maria Forescuihre Mutter, Carl Auen: Eduard, Jack Mylong-Münzsein Bruder Michael, Paul Rehkopf: Wirt, Gerhard Dammannein Kavalier, Inge Jentschuraseine Freundin",,,,M. Spektor,,,,,Akos Farkas,,,,,,,,,,Film-Produktion Löw & Co. (Berlin), Hoppe,,Michael Dubson,,,,,,,,,,,,,,
Zwischen vierzehn und siebzehn,https://www.filmportal.de/film/zwischen-vierzehn-und-siebzehn_6c75c718de774104bb838e95eb3468cf,Spielfilm,1929,Deutschland,,,Max Heilbronner,,"Ina von Elben: Ina, Roland Varno: Axel, Robert Klein-Lörk: Kind, Ida Wüst: Mutter, Fritz Alberti: Vater, Tamara: Mutter, Jaro Fürth: Vater, Ilka Grüning: Frau für ""diskrete Fälle"", Emilio Cargher, Géza L. Weiss",,,,"Herbert Nossen, Franz Roswalt",,,,,Willy Goldberger,,,,,,Pasquale Perris (Kino-Musik),,,,Strauß-Film-Fabrikation und Verleih Gmb: H (Berlin),Josef Stein,,E. W. Emo,,,,,,,,,,,,,,
