Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
"Und Du, mein Schatz, fährst mit",https://www.filmportal.de/film/und-du-mein-schatz-faehrst-mit_eed6699d477c47eaa17a312037dacc6c,Spielfilm,1937,Deutschland,Alexander Schneider-Desnitzky,,"Hermann Asmus, Franz Koehn",Sabine Ress,"Marika Rökk: Sängerin Maria Seydlitz, Hans Söhnker: Dr.-Ing. Heinz Fritsch, Alfred Abel: Großindustrieller William Liners, Paul Hoffmann: Fred Liners, Friedl Haerlin: Gloria Liners, Oskar Sima: Revue-Regisseur Bal, Leopoldine Konstantin: Dona Juana de Villafranca, Erich Kestin: Bals Regieassistent, Genia Nikolajewa: Revuestar Minnie May, Ernst Waldow: Erwin Rückel, Julius E. Herrmann: Hoteldirektor Bum, Kurt Seifert: Juwelier, Franz W. Schröder-Schrom: Intendant, Evi Eva: Gesellschafterin bei Maria Seydlitz, Elfriede Jerra: New Yorker Revuetheater-Sekretärin, Valy Arnheim: Hotelportier, Oscar Aigner: Wachhabender in New York, Eduard Bornträger: Einwanderungsbeamter, Jac Diehl: New Yorker Reporter, Hans Eilers: Reisebüroangestellter, Fred Goebel: New Yorker Reporter, Hermann Mayer-Falkow: Kriminalbeamter in New York, Hellmuth Passarge: Schiffsoffizier, Hermann Pfeiffer: New Yorker Reporter, Alexander von Swaine: Marias Tanzpartnerin in der Revue, Paul Schwed: Portier des Revuetheaters, Walter Steinweg: Schauspieler auf der Opernbühne, Clemens Wrede: Reporter, Ludwig Bernauer: New Yorker Reporter, Hilde Heinrich: Schiffsstewardess, Fridel Höfler: Dona Juanas Nichte, Walter Raat-Kraatz: Bühnenarbeiter, Hans Waschatko: Schiffssteward, Michele Danton: Schiffspassagier, Achim von Biel: Diener bei William Liners, Hans Kettler: Wachhabender auf der New Yorker Polizeistation, Eva Maria Rühle: Dr. Fritschs Sekretärin, Liesel Eckhardt: Marias Gardrobiere, Heinz B. Klockow",,,,"Bobby E. Lüthge, Philipp Lothar Othello Mayring, Lothar Philipp August Mayring",,"Paul Haupt, Walter Salemann, Ida Revelli, Anna Balzer",Max Pfeiffer,,Herbert Körner,,Manon Hahn,,Charles Amberg,,Franz Doelle,,Franz Doelle,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Max Pfeiffer),,,Georg Jacoby,Herbert B. Fredersdorf,"Otto Rülicke, Otto Arndt",Herbert B. Fredersdorf,,Willi Klitzke,,Walter Rühland,Hans Rudolf Berndorff (Roman),,"5 Akte, 2484 m, 91 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,"FSK-Prüfung (DE): 17.01.1950, 00755, Jugendfrei / nicht feiertagsfrei"
Unter Ausschluß der Öffentlichkeit,https://www.filmportal.de/film/unter-ausschluss-der-oeffentlichkeit_55b3fd7b0e8d47589bf24670e0f3e406,Spielfilm,1937,Deutschland,Hans Schönmetzler,,"Otto Moldenhauer, Paul Markwitz",,"Olga Tschechowa: Brigitte Sparrenberg, Iván Petrovich: Baron Gaffris, Sabine Peters: Ina Sparrenberg, Alfred Abel: Bankier Sparrenberg, Berthold Ebbecke: Dr. Hans Reger, Erich Ziegel: Justizrat Reger, Ursula Herking: Karla, Albert Florath: Herr Hillberg, Olga Limburg: Frau Hillberg, Erik Ode: Wölfchen Hillberg, Arthur Schröder: Graf Velthusen, Auguste Prasch-Grevenberg: Gräfin Velthusen, Eduard von Winterstein: Gerichtsvorsitzender, Margit Symo: Tänzerin, Curt Lukas: Staatsanwalt, Eva Wegener: Liesbeth, Berta Gunderloh: Berta, Marga Linz: Geigenvirtuosin, Erwin Biegel, Hans Kettler, Kai Möller, Max Wilmsen, Hermann Mayer-Falkow, Georg Völkel, Eduard Bornträger, Fritz Lafontaine, Hella Tornegg, Gretel Hartmann, Paul Hildebrandt, Hans Rosenhauer, Nora Brandt, Werner Bernhardy, Conrad Curt Cappi, Eberhard Maack",,,,"Otto Linnekogel, Helmut Brandis",,,,,Karl Hasselmann,,,,,,Hans Carste,,,,Euphono-Film Gmb: H (Berlin),,Franz Vogel,Paul Wegener,Fritz C. Mauch,,Fritz C. Mauch,,Eugen Klagemann,,Werner Pohl,,,96 min,"35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Unternehmen Michael,https://www.filmportal.de/film/unternehmen-michael_3d89624879b747a39d28d9806f3eaca4,Spielfilm,1937,Deutschland,,,Walter Röhrig,,"Heinrich George: Kommandierender General, Paul Otto: Oberstleutnant Hegenau, Ernst Karchow: Hauptmann Noack, Ib, Otto Graf: Hauptmann von Groth, Ic, Christian Kayßler: Rittmeister von Wengern, Kurt Waitzmann: Oberleutnant Weber, Hannes Stelzer: Leutnant Prinz Erxburg, Willy Birgel: Major Graf Schellenberg, Otto Wernicke: Oberst Berg, Paul Schwed: Unteroffizier der Stabswache, Arthur Wiesner: Brieftaubenwärter, Heinz Welzel: Leutnant von Treskow, Josef Renner: Hauptmann Hill, Jim Simmons: Leutnant Mertens, Karl John: Leutnant Hassenkamp, Otto Krone1. Kompanieführer, Malte Jäger2. Kompanieführer, William Richter3. Kompanieführer, Friedrich Berger: Unteroffizier Henke, Beppo Brem: Gefreiter Kollermann, Lutz Götz: Musketier Raspe, Josef Dahmen: Meckerer, Adolf Fischer: Gefechtsordonnanz, Hans Bergmann: Sturmmann, Franz Ernst Bochum: Alter Franzose, Elsa Wagner: Alte Französin, Otz Tollen: Infanterie-Bataillonsführer, Ludwig Baschang1. deutscher Soldat, Fritz Busch2. deutscher Soldat, Ullrich Klein3. deutscher Soldat, Kai Möller4. deutscher Soldat, Erwin Mosblech5. deutscher Soldat, Walter Schuller6. deutscher Soldat, Richard Westemeyer7. deutscher Soldat, Heinz Federler1 Offizier, Hans Schwenke2. Offizier, Hardy Vogdt: Artillerieleutnant, Friedrich Teitge: Unteroffizier, Max W. Hiller: Englischer Gefangener, Mathias Wieman: Major zur Linden, Ia",,,,"Karl Ritter, Mathias Wieman, Fred Hildenbrandt",,"Paul Haupt, Otto Zander",Karl Ritter,,Günther Anders,,,,,Wilhelm Weber,Herbert Windt,,,,Universum-Film AG (UFA) (Berlin),,,Karl Ritter,Friedrich Karl von Puttkamer,,Gottfried Ritter,,Willi Klitzke,,Ludwig Ruhe,Hans Fritz Zwehl (Bühnenstck),,"2200 m, 81 min","35mm, 1:1,37","s/w, Ton",,
Der Unwiderstehliche,https://www.filmportal.de/film/der-unwiderstehliche_021829a0ff6f431aaed90b6bbae78909,Spielfilm,1937,Deutschland,Veit Massary,,"Emil Hasler, Artur Schwarz",,"Anny Ondra: Schuhfabrikantin Claudette Renier, Hans Söhnker: André Vallier, Erika von Thellmann: Madame Suzanne Midi, Trude Hesterberg: Claudettes Tante Renier, Mady Rahl: Claudettes Zofe Annette, Wilhelm Bendow: Diener Antoine, Ernst Dernburg: Strumpffabrikant Charles Vallier, Paul Heidemann: Monsieur Pellerine, Hubert von Meyerinck: Marquis de Rossignol, Anton Pointner: Gaston, Willi Schur: Polizist, Paul Westermeier: Kommissar, Harry Berber: Privatsekretär, Maria Krahn: Claudettes Sekretärin Kaltenbach, Erich Harden: Vorsitzender der Wahlkommission beim Midinettenbal, Fritz Lafontaine: Schiedsrichter bei der Midinettenköniginwahl, Edith Meinhard: Andrés Freundin Jeanette, Dorrit Merryll: Marianne, Marianne Stanior: Clarissa, Margit Symo: Grisette, Hilda Thau: Susette, Armin Münch: Mann, der eine Köchin einstellen möchte, Alice Treff: Köchinsuchende Frau, Karl Platen: Mitarbeiter der Vallier-Werke, Paul Schroeder: Mann, der André als Chauffeur einstellt, Mary Parker: Frau des Mannes, der André als Chauffeur einstellt, Hermann Pfeiffer: Mitarbeiter der Vallier-Werke, Klaus Pohl: Reporter, Ernst G. Schiffner: Mann, der André als Gärtner einstellt, Toni Tetzlaff: Madame Boebouche, Stellenvermittlerin, Hans Sobierayski: Direktor bei Renier, Alfred Heynisch1. Abteilungsleiter der Firma Renier, Alfred Karen2. Abteilungsleiter der Firma Renier, Walter Bechmann3. Abteilungsleiter der Firma Renier, Charly Berger1. Kundin im Modesalon Midi, Lotte Spira2. Kundin im Modesalon Midi, Ferdinand Robert: Kunde im Modesalon Midi, Margarete Genske1. Mannequin im Modesalon Midi, Herta Humm2. Mannequin im Modesalon Midi, Waltraud Neckes3. Mannequin im Modesalon Midi, Gerda von der Osten4. Mannequin im Modesalon Midi, Max Harry Ernst: Gast beim Midinettenball, Maria von Sokol5. Mannequin im Modesalon Midi, Paul Ludwig Frey: Gast beim Midinettenball, Eva Maria Jobst: Arbeiterin in der Firma Renier, Hans Fiebrandt: Tankwart, Gerti Kraus1. Arbeiterin in der Fabrik Vallier, Margot Thilo2. Arbeiterin in der Fabrik Vallier, Hildegard Kiesewetter: Tanzdame, Rolf J. Schindler: Tänzer beim Midinettenball, Fritz Draeger2. Tänzer beim Midinettenball, Alfred Schwarz1. Gast beim Midinettenball, Carl-August Dennert: Mann, der die gewinnende Nummer 9 entdeckt, Sergei Woischeff: Mann, der die Wahltafel bedient, Bob Bolander: Barmann, Johanna Reich",,,,"Walter Forster, Alexander Lix",,,,,Werner Brandes,,Eleanor Behm,,Charles Amberg,,Franz Doelle,,,,Tobis-Magna-Filmproduktion Gmb: H (Berlin),Robert Leistenschneider,K. J. Fritzsche,Géza von Bolváry,Hermann Kugelstadt,,Wolfgang Wehrum,,,,Erich Lange,,,"2320 m, 85 min","35mm, 1:1,37","s/w, Tobis-Klangfilm","Uraufführung (DE): 20.08.1937, Frankrfurt/Main, Gloria-Palast",
Versprich mir nichts!,https://www.filmportal.de/film/versprich-mir-nichts_b035ec52d27448868bf75ba7018e39f4,Spielfilm,1937,Deutschland,Wilhelm Sperber,,"Erich Zander, Karl Weber",,"Luise Ullrich: Monika, Viktor de Kowa: Martin Pratt, Heinrich George: Kunsthändler Felder, Will Dohm: Konsul Brenkow, Charlott Daudert: Vera, Hubert von Meyerinck: Dr. Elk, Hans Hermann SchaufußHerr Lemke, Maria Loja: Frau Lemke, Wilhelm P. Krüger: Der Gasmann, Leopold von Ledebur: Der Präsident der Akademie, Erich Dunskus: Gläubiger, Hans Meyer-Hanno: Gläubiger, Karl-Heinz Reppert: Gläubiger, Walter Bienenstein: Gustav, der Boy, Walter Wollmann: Diener bei Felder, Maria Wanck: Fräulein Klette, Margot Erbst: Maria, Kurt Felden: Ein Teilnehmer bei der Einweihungsfeier des Fresko, Robert Forsch: Der Wächter der Halle, Käthe Bierkowski: Besucherin der Galerie Felder, Jutta Sabo: Besucherin der Galerie Felder, Karl Fochler: Reporter, Erika von Schaper: Vera Brenkows Freundin, Erik von Loewis: Reporter, Helga Kalkum: Reporterin, Rosette Zobber: Reporterin, Johanna Reich: Studentin, Kurt Mikulski",,,,"Thea von Harbou, Bernd Hofmann",,"Anni Loretto, Johannes Krämer",,,Friedl Behn-Grund,Franz von Klepacki,,Carl Hoffmann,,"Carl Eduard Schulz, Willi Grabow",Georg Haentzschel,,,,Meteor-Film Gmb: H (Berlin),Heinrich Jonen,Herbert Engelsing,Wolfgang Liebeneiner,Kurt Hoffmann,,Walter von Bonhorst,,Heinz Ritter,,Hans Grimm,Charlotte Rißmann (Bühnenstück),,"2858 m, 104 min","35mm, 1:1,37","s/w, Tobis-Klangfilm","Uraufführung (DE): 20.08.1937, München, Luitpold-Theater",
Ein Volksfeind,https://www.filmportal.de/film/ein-volksfeind_7cc55776ae4647cb961167624639e74d,Spielfilm,1937,Deutschland,Wolfgang Schubert,,"Hermann Warm, Carl Haacker",,"Heinrich George: Badearzt Dr. Hans Stockmann, Franziska Kinz: Johanna Stockmann, Carsta Löck: Lehrerin Petra, Hans Richter: Sohn Walter Stockmann, Eberhard Bartke: Sohn Frederik Stockmann, Herbert Hübner: Bürgermeister Stockmann, Albert Florath: Hans Stockmanns Schwiegervater Worse, Fritz Genschow: Kapitän Holster, Heinz von Cleve: Redakteur Hofstetten, Walter Werner: Medizinalrat Dr.Kettler, Claire Reigbert: Frau Kettler, Ernst Fritz Fürbringer: Ministerialrat, Ernst Legal: Baumeister, Karl Etlinger: Apotheker, Ernst Rotmund: Hotelier, Erich Dunskus: Schlachtermeister, Eduard Wenck: Bäckermeister, Bruno Harprecht: Schuldirektor Knittel, Bernhard Minetti: Minister, Günther Hadank: Wenger, Mitarbeiter des Ministers, Eduard Bornträger1. Professor der Schule, Werner Pledath2. Professor der Schule, Helmuth Bautzmann1. Arbeiter, Hubert von Meyerinck: Redakteur Fink, Adolf Fischer2. Arbeiter, Hans Hermann SchaufußZeitungsbesitzer Dornbach, Heinz Berghaus1. Bürger von Trimburg, Werner Bernhardy2. Bürger von Trimburg, Walter Brückner3. Bürger von Trimburg, Ulla Ronge: Fräulein Büttner, Lehrerin, Gerhard Dammann1. Teilnehmer bei der Versammlung Dr. Stockmanns, Klaus Pohl2. Teilnehmer bei der Versammlung Dr. Stockmanns, Carl Zickner3. Teilnehmer bei der Versammlung Dr. Stockmanns, Michael von Newlinski: Ein Aufrührer, Siegfried Lange: Ein Zwischenrufer, Olga Limburg: Ein Patientin bei Dr. Stockmann, Aribert Grimmer: Ein Verwalter, Käthe Kamossa: Eine Fabrikangestellte, Bruno Ziener: Bürovorsteher Weber, Georg Heinrich Schnell: Professor Köster, Ministerialdirektor vom Gesundheitsamt, Willy Brüdjam, Willi Höpp, Alexander Kökert, Philipp Manning",,,,"Erich Ebermayer, Hans Steinhoff",,,,,Karl Puth,"Hermann Dey, Bernhard Hellmund",,,,,Clemens Schmalstich,,,,F.D.F. Fabrikation deutscher Filme Gmb: H (Berlin),"Hans von Wolzogen, Otto Lehmann",,Hans Steinhoff,Kurt Hoffmann,,Gertrud Hinz,,Rudolf Brix,,Bruno Suckau,"Henrik Ibsen (Bühnenstück ""En folkefiende"" - ""Ein Volksfeind"")",,"2752 m, 101 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Vor Liebe wird gewarnt,https://www.filmportal.de/film/vor-liebe-wird-gewarnt_e788de71f6e345fc9744699940522d49,Spielfilm,1937,Deutschland,"Ludwig Kühr, Carl Ludwig Löffert (ungenannt)",,"Willi Depenau, Karl Vollbrecht",,"Ernst Behmer: Vater Uhrmacher Fürchtegott Palme, Gertrud Wolle: Mutter Palme, Anny Ondra: Fürchtegotts Tochter Anny Palme, Ninon Weber: Fürchtegotts Tochter Erika Palme, Marina von Ditmar: Fürchtegotts Tochter Helga Palme, Hans Richter: Fürchtegotts Sohn Alex Palmer, Arthur Fritz Eugens: Fürchtegotts Sohn Archibald, Franz Nicklisch: Rechtsanwalt Will Uders, Erich Fiedler: Rechtsanwalt Dr. Hartwig, Gertrud de Lalsky: Dr. Hartwigs Mutter, Ewald Wenck: Bürovorsteher Lindemilch, Ernst Dernburg: Generaldirektor Schroll, Ernst Rotmund: Direktor Semprich, Blandine Ebinger: Annys Freundin Mona, Wilhelm Bendow: Monas Vetter Fink, Alice Treff: Mondäne Frau, Marianne Stanior: Susi Lorm, Walter Albrecht: Günther, Helgas Verlobter, Klaus Pohl: Der Nachbar der Besitzerin der Laube Herr Kieferling, Achim von Biel: Diener bei Dr. Hartwig, Ferdinand Robert1. Gast bei Dr. Hartwig, Antonie Jaeckel2. Gast bei Dr. Hartwig, Vilma Bekendorf: Besitzerin der Laube	",,,,"Aldo von Pinelli, Rolf Meyer, Kurt E. Walter",,"Margarete Scholz, Franz Lübeck","Robert Wuellner, Hans Herbert Ulrich",,Willy Winterstein,"Gustav Weiss, Wolfgang Hofmann",,,,"Adolf Doelle, Gerda Scholz-Grosse, Minna Held",Leo Leux,,,,Ondra-Lamac-Film Gmb: H (Berlin),Robert Leistenschneider,"Anny Ondra, Carl Lamač",Carl Lamač,Herbert Grünewald,"Emil Freude, Erwin Hübenthal",Ella Ensink,,Walter Pindter,,Carlheinz Becker,"Siegfried Boo (Roman ""Selv i tider som disse"" (""Sogar in diesen Zeiten""))",Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Wuellner-Ulrich),"8 Akte, 2281 m, 83 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Die Warschauer Zitadelle,https://www.filmportal.de/film/die-warschauer-zitadelle_e073a98dd27649798f4cc012d846dd7f,Spielfilm,1937,Deutschland,,,"Hermann Warm, Carl Haacker",,"Werner Hinz: Konrad Welgorski, Viktoria von Ballasko: Anna Losatzka, Paul Hartmann: Oberts Kornilhoff, Claire Winter: Magda Welgorska, Peter Elsholtz: Adjutant Botkin, Hans Leibelt, Lucie Höflich, Walter Richter, Erich Ziegel, Agnes Straub, Maria Sazarina, Albert Arid, Otto Collin, Eduard Wesener",,,,Fritz Peter Buch,,,,,Bruno Mondi,,,,,,Werner Bochmann,,,,ABC-Film Gmb: H (Berlin),,,Fritz Peter Buch,,,Ludolf Grisebach,,,,,"Gabriela Zapolska (Bühnenstück ""Tamten"")",,,,,,
Wenn Du eine Schwiegermutter hast,https://www.filmportal.de/film/wenn-du-eine-schwiegermutter-hast_889f4e2899b342699f2c82193b2aaebc,Spielfilm,1937,Deutschland,,,,,"Gerhard Dammann, Ida Wüst, Gustav Püttjer, Blandine Ebinger, Walter Gross, Ralph Arthur Roberts",,,,,,,,,,,,,,,,,,,,,,Joe Stöckel,,,,,,,,,,,,,,
Wenn Frauen schweigen,https://www.filmportal.de/film/wenn-frauen-schweigen_098a3ac14e5a46e4aeb5086c051d5b2d,Spielfilm,1937,Deutschland,Alexander Schneider-Desnitzky,,"Max Mellin, Hermann Asmus",,"Johannes Heesters: Curt van Doeren, Hansi Knoteck: Charlott van Doeren, Friedrich Kramer: Schriftsteller Ferry Wörner, Hubert Endlein: Baron Cassoff, Rudolf Platte: Diener Jean, Ernst Legal: Schallplattenfirmendirektor Ricardo, Ernst Waldow: Aufnahmeleiter Pirotti, Hilde Sessak: Sekretärin Maria, Georg Heinrich Schnell: Theaterdirektor Conti, Ingeborg von Kusserow: Zofe Jenny, Günther Ballier: Hotelportier, Achim von Biel: Ober in der Bar, Jac Diehl: Angestellter der Schallplattenfirma, Alice Franz: Hotelangestellte, Fred Goebel: Hotelportier, Hella Graf: Blumenverkäuferin, Alfred Heynisch: Besitzer des Schallplattengeschäftes, Edmond Leslie: Steptänzer, Hermann Pfeiffer: Taxifahrer, Liesel Spalinger: Tänzerin in der Bar, Walter Steinweg: Barmann im Hotel, Ruth Störmer: Schallplattenverkäuferin, Walter Raat-Kraatz: Arbeiter, Fita Benkhoff: Lilo Wörner, Hella Ronald: Ehefrau, Oskar Paul Hofmann: Ehemann, Günther Brackmann: Boy, Kurt Brenkendorf: Ober im Hotel, Werner Funck: Hoteldirektor Farinello, Ferdinand Robert: Gast in der Bar, Max Harry Ernst: Gast im Restaurant, Charly Berger: Hotelgast, Hilde von Stolz: Mira Mirella, Heinz Müller",,,,"Charles Amberg, Rudo Ritter",,Erwin Rosentreter,Ulrich Mohrbutter,,Otto Baecker,"Horst Kyrath, Ekkehard Kyrath, Heinz-Günther Görisch",,,Charles Amberg,,Peter Fényes,,Lothar Brühne,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Ulrich Mohrbutter),,,Fritz Kirchhoff,Erich Kobler,,Erich Kobler,,Horst von Harbou,,Hermann Fritzsching,,,"2171 m, 79 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Wie der Hase läuft,https://www.filmportal.de/film/wie-der-hase-laeuft_16f0b5f4ea834ef096ca78f78afd6618,Spielfilm,1937,Deutschland,"Ernst Körner, Werner Drake",,"Otto Moldenhauer, Karl Machus",,"Otto Wernicke: Großbauer und Ortsvorsteher in Pümpelhausen Warnecke, Heli Finkenzeller: Marianne Warnecke, Rudolf Platte: Warneckes Knecht Nante, Fritz Genschow: Bahnhofsvorsteher Gustav Hase, Kurt Seifert: Kammersänger Kasimir Haase, Leo Peukert: Konzertagent, Hans Leibelt: Pastor Piepenbrink, Eva Tinschmann: Frau Piepenbrink, Carla Rust: Hausmädchen Grete, Marjan Lex: Gustchen, Eduard Wenck: Feldhüter Fuchtel, Adolf Fischer: Jungbauer Fahrendiek, Erwin Biegel: Tippelbruder Paule, Gustav Püttjer: Tippelbruder Fietje, Georg Kalkum: Wirt des Dorfkruges, Hans Schneider1. Jungbauer, Gast im Dorfkrug, Illo Gutschwager2. Jungbauer, Gast im Dorfkrug, Willy Meyer-Sanden: Fürsorgebeamte, Hans Proft: Streckenwärter, Marianne Bürger1. Gesangsschülerin des Pastors, Elsbeth Jordan2. Gesangsschülerin des Pastors, Margot Thilo3. Gesangsschülerin des Pastors, Katrin Weigle4. Gesangsschülerin des Pastors, Betty Waid: Dame beim Kränzchen der Pastorsfrau, Lotte Rausch: Warneckes Magd Lina",,,,"Edgar Kahn, Franz Rauch",,"Marie-Luise Arndt, Fritz Pietsch","Robert Wuellner, Hans Herbert Ulrich",,Otto Baecker,Horst Kyrath,,,Ursel Renate Hirt,,"Eduard Künneke (Lied ""Einmal verirt sich das Glück""), Franz Marszalek",,Franz Marszalek,,Euphono-Film Gmb: H (Berlin),Franz Vogel,,Carl Boese,Erich Palme,"Heinz Hegel, Paul Schmidt",Fritz Stapenhorst,,"Wilhelm Kiermeier, Kurt Wunsch",,Walter Rühland,Edgar Kahn (Bühnenstück),Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Wuellner-Ulrich),,"35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Der zerbrochene Krug,https://www.filmportal.de/film/der-zerbrochene-krug_279c0cce6e7544c9880ab5fb1fc94e92,Spielfilm,1937,Deutschland,Fritz Schwarz,,"Robert Herlth, Heinrich Weidemann (Assistenz)",,"Emil Jannings: Dorfrichter Adam, Friedrich Kayßler: Gerichtsrat Walter, Max Gülstorff: Gerichtsschreiber Licht, Lina Carstens: Marthe Rull, Angela Salloker: Tochter Eva Rull, Paul Dahlke: Sohn Ruprecht Tümpel, Bruno Hübner: Bauer Veit Tümpel, Elisabeth Flickenschildt: Frau Brigitte, Walter Werner: Bedienter, Erich Dunskus: Büttel, Gisela von Collande: Magd Grethe, Lotte Rausch: Magd Liese, Käthe Kamossa: Dorfbewohnerin",,,,Thea von Harbou,,,,,Fritz Arno Wagner,Karl Plintzner,Robert Herlth,Emil Jannings,,,Wolfgang Zeller,,,,Tobis-Magna-Filmproduktion Gmb: H (Berlin),Fritz Klotzsch,K. J. Fritzsche,Gustav Ucicky,Ludwig Ptack,,Arnfried Heyne,,,,Hans Grimm,Heinrich von Kleist (Bühnenstück),,"2308 m, 84 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Zu neuen Ufern,https://www.filmportal.de/film/zu-neuen-ufern_2dd6d9057546455b91853e202e2e7eed,Spielfilm,1937,Deutschland,Georg Mohr,,"Fritz Maurischat, Karl Weber (Assistenz), Ernst H. Albrecht (Assistenz)",,"Zarah Leander: Sängerin Gloria Vane, Willy Birgel: Sir Albert Finsbury, Viktor Staal: Farmer Henry Hoyer, Erich Ziegel: Dr. Magnus Hoyer, Edwin Jürgensen: Gouverneur Jones, Carola Höhn: Gouverneurstochter Mary Jones, Jakob Tiedtke: Käsefabrikant Wells, Robert Dorsay: Sohn Bobby Wells, genannt ""Pudding"", Iwa Wanja: Violet, Ernst Legal: Stout, Siegfried Schürenberg: Kapitän Gilbert, Lina Lossen: Zuchthausvorsteherin in Paramatta, Lissy Arna: Gefangene Nelly, Mady Rahl: Soubrette, Herbert Hübner: Casinodirektor, Lina Carstens: Bänkelsängerin, Horst Teetzmann: Farmerjunge Ben, Horst Birr: Bobby Wells' Diener, Hans Kettler: Englischer Offizier in Sydney Edwardts, Paul Bildt: Pfarrer / Friseur, Boris Alekin: Kellner Jim, Ekkehard Arendt: Bobby Wells' 1. Freund, Hanns-Maria Böhmer: Bobby Wells' 2.  Freund, Ilse von Collani: Bobby Wells' 3. Freund, Curd Jürgens: Bobby Wells' 4. Freund, Carl Auen: Offizier beim Empfang des Gouverneurs von Sydney, Else Boy: Junge Dame beim Gouverneursempfang, Friedrichfranz Stampe: Farmer beim Gouverneursempfang, Hella Graf: Mrs. Simpson bei Gouverneursempfang, Fritz Draeger: Englischer Offizier beim Gouverneursempfang, Hans Waschatko: Butler im Haus des Gouverneurs, Mohamed Husen1. farbiger Diener des Gouverneurs, Hasso Sherief-Ossmann2. farbiger Diener des Gouverneurs, Ellen Bang: Mädchen in der ""Sydney-Bar"", Hans-Joachim Büttner: Redner der Puritaner, Klaus Pohl1. Puritaner, Franz Stein2. Puritaner, Olga Schaub: Zuchthausaufseherein in Paramatte, Hildegard Friebel1. Zuchthäuslerin in Paramatta, Hanna Mohs2. Zuchthäuslerin in Paramatta, Lilli Schoenborn3. Zuchthäuslerin in Paramatta, Thea Truhlsen4. Zuchthäuslerin in Paramatta, Ali Wonka5. Zuchthäuslerin in Paramatta, Walter Schramm-Duncker: Invalide im Zuchthaus, Arthur Reppert: Organist im Zuchthaus, Max W. Hiller: Brautwerbender Soldat in Paramatta, Oskar Höcker: Brautwerbender Holzfäller in Paramatta, Georg Kalkum: Brautwerbender Fischer in Paramatta, Hermann PfeifferÄngstlicher Brautwerber in Paramatta, Jac Diehl1. Brautwerber in Paramatta, Curt Lauermann2. Brautwerber in Paramatta, S. O. Schoening3. Brautwerber in Paramatta, Paul Schwed4. Brautwerber in Paramatta, Karl Hannemann: Wollhändler Paperkorn, Fritz Hoopts: Besenverkäufer, William Huch: Kirchendiener in Sydney, Werner Pledath: Staatsanwalt, Walter Werner: Gerichtsvorsitzender, Ernst Benzinger: Büroangesteller bei Wells, Eugen von Bongardt: Englischer Major Sutton, Andrea Germann: Marys Brautjungfer, Theo Stolzenberg: Zaungast bei Marys Verlobungsfeier, Erich Harden: Dicker Mann in der Londoner Theaterloge, Max Diekmann: Theaterbesucher in London, Edgar Pauly: Logenschließer in London, Kurt Klotz-Oberland: Geldmakler, Gerda Kuffner: Putzfrau im ""Sydney-Casino"", Nien Sön Ling: Finsburys chinesischer Diener, Hellmuth Passarge1. Beobachter von Glorias Verurteilung, Gustav Püttjer2. Beobachter von Glorias Verurteilung, Auguste Wanner-Kirsch: Beobachterin von Glorias Verurteilung, Walter Raat-Kraatz: Arbeiter, William Richter: Rittmeister Blaky, Gertrud Vigo: Lady Mabel Burton, Fritz Wulfert: Kantor, Hilde von Stolz: Dr. Hoyers Frau Fanny, Eva Genschow, Liane Sandra, Valy Arnheim, Ilse Trautschold",,,,"Detlef Sierck, Kurt Heuser",,,Bruno Duday,,Franz Weihmayr,Bruno Stephan,Arno Richter,,Ralph Benatzky,,Ralph Benatzky,,,,Universum-Film AG (UFA) (Berlin) (Herstellungsgruppe Bruno Duday),Erich Holder,,Detlef Sierck,Fritz Andelfinger,,Milo Harbich,,Willi Klitzke,,Carlheinz Becker,Lovis Hans Lorenz (Frei nach dem Roman),,"2879 m, 106 min","35mm, 1:1,37","s/w, Ton",,
