Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Der Page vom Dalmasse-Hotel,https://www.filmportal.de/film/der-page-vom-dalmasse-hotel_1ef87bb3ec1d4f8582460b2a5434c08f,Spielfilm,1933,Deutschland,Walter Lehmann,,"Hans Minzloff, Fritz Maurischat",,"Dolly Haas: Friedel Bornemann, Harry Liedtke: Baron Arthur von Dahlen, Hans Junkermann: Baron von Potten, Trude Hesterberg: Mrs. Wellington, Gina Falckenberg: Mabel Wellington, Luise Stösel: Käthe Petersen, Vera Witt: Frau Petersen, Walter Steinbeck: Hoteldirektor Dr. Köppnitz, Ida Krill: Leuteköchin, Hans Richter: Page Ottokar, Otto Grüneberg: Page Paul, Tommy Thomas: Liftchef, Hans Adalbert Schlettow: Graf Tarvagna, Erich Fiedler: Sekretär Spöhn, Maria Reisenhofer: Baronin von Dahlen, Martha Ziegler: Mädchen bei von Dahlen, Albert Hörrmann: Kommissar",,,,Walter Wassermann,,,,,Hugo von Kaweczynski,Erich Grohmann,,,,,Eduard Künneke,,Franz Marszalek,,Schulz & Wuellner Filmfabrikation u. Vertriebs Gmb: H (Berlin),,"Karl Schulz, Robert Wuellner, Erich Schicker",Victor Janson,Roger von Norman,,Roger von Norman,,Walter Weisse,,Emil Specht,Maria Peteani (Roman),,83 min,"35mm, 1:1,37","s/w, Tobis-Klangfilm",,
"Pardon, tévedtem",https://www.filmportal.de/film/pardon-tevedtem_3ce3f819fc12464aa2b93e8add690b44,Spielfilm,1933,Ungarn/Deutschland,,,,,"Lili BerkyÉva anyja, Mici Erdélyi: Tini, Éva barátnõ, Franziska Gaal: Balogh Éva, Gyula GózonÉva apja, Paul Hörbiger: Murray Pál zongoramûvész, Gábor Kertész: Tini võlegénye, Szöke Szakall: Strangel úr, Murray menedzsere, Steven Geray, Ella Gombaszögi, Sándor Góth, Karl Huszar-Puffy, Márton Rátkai, Anna Réthy",,,,Karl Noti,,,,,Stefan Eiben,,,,,,Nicholas Brodszky,,,,"Hunnia Filmgyár (Budapest), Deutsche Universal-Film AG (Berlin)",,,"Géza von Bolváry, István Székely",,,,,,,,"Aladar Laszlo (Bühnenstück), Sándor Faragó (Bühnenstück )",,"2592 m, 96 min",35mm,"s/w, Ton",,
Un peu d'amour,https://www.filmportal.de/film/un-peu-damour_145e546f4c8141538175d41d34a0f835,Spielfilm,1933,Deutschland,,,"Hans Sohnle, Otto Erdmann, Emil Stepanek",,"Madeleine Ozeray: Miette, Marcel AndréMaxime, Charles Dechamps: Flambart, Pierre Etchepare: Gabriel, Berthe Barsac: Madame Beurre, Rose Nivelle, Fred Pasquali",Paul Nivoix,,,Billy Wilder,,,,,"Curt Courant, Hans Androschin",Bernhard Hellmund,,,,,Franz Wachsmann,,Artur Guttmann,,Lothar Stark-Film Gmb: H (Berlin),,Anatol Potok,Hans Steinhoff,,,,,,,Alfred Norkus,"Dario Nicodemi (Bühnenstück ""Scampolo"")",,,"35mm, 1:1,33","s/w, Tobis-Klangfilm",,
Der Polizeibericht meldet... Die Frau im schwarzen Schleier,https://www.filmportal.de/film/der-polizeibericht-meldet-die-frau-im-schwarzen-schleier_318176685fa242878e7f07e2a7f11fa1,Spielfilm,1933,Deutschland,,,,,"Olga Tschechowa, Paul Otto, Johannes Riemann, Hansi Niese, Gerhard Bienert, Käte Haack, Walter Steinbeck, Hugo Fischer-Köppe, Carsta Löck, Ursula van Diemen",,,,Walter Wassermann,,,,,Friedl Behn-Grund,,,,,,Friedrich Wilhelm Rust,,,,Majestic-Film Gmb: H (Berlin),,,Georg Jacoby,,,,,,,,,,,,,,
La ragazza dal livido azzurro,https://www.filmportal.de/film/la-ragazza-dal-livido-azzurro_52f6aba3533340d1a22001725619668c,Spielfilm,1933,Italien/Deutschland,,,,,"Hilda Springher, Sergio Tofano, Renato Cialente, Enrico Viarisio, Eva Magni, Celeste Calza",,,,"Herbert Rosenfeld, F. D. Andam",,,,,Hugo von Kaweczynski,,,,,,Franz Grothe,,,,"Persic-Itala-Film S.A. (Roma), Itala-Film Gmb: H (Berlin)",Ferruccio Biancini,Alberto Giacalone,E. W. Emo,,,,,,,,,,"2353 m, 86 min","35mm, 1:1.33","s/w, Tobis-Klangfilm",,
Reifende Jugend,https://www.filmportal.de/film/reifende-jugend_8e557cbcf35c4d2ba73a6870854b2b29,Spielfilm,1933,Deutschland,"Hugo Froelich, Arno Winckler",,"Franz Schroedter, Karl Machus, Otto Moldenhauer",,"Heinrich George: Studiendirektor Brodersen, Peter Voss: Studienassessor Dr. Kerner, Hertha Thiele: Abiturientin Elfriede Albing, Marieluise Claudius: Abiturientin Christa von Borck, Albert Lieven: Abiturient Knud Sengebusch, Paul Henckels: Lehrer Dr. Hepp, Albert Florath: Musiklehrer Nehring, Sabine Peters: Abiturientin Annelore Winkel, Rolf Kästner: Abiturient Bert Fredereksen, Carsta Löck: Hausmeistertochter Stine Nockelmann, Herbert Hübner: Vater Dr. Albing, Paul Mederow: Lehrer Dr. Stahnke, Julius E. Herrmann: Oberlehrer Dr. Steffenhagen, Hermann Noack: Abiturient Fritz Hannemann, Jochen Kuhlmey: Klassen-Primus Walter Mettke, Horst Beck: Abiturient Karl Maier, Hans Engelhardt: Abiturient Willi Holzhüter, Dieter Horn: Abiturient Franz Möller, Friedrich Karl: Quintaner Erwin Pape, Hugo Froelich: Hausmeister Nockelmann, Anneliese Würtz: Frau Nockelmann, Else Bötticher: Mutter Albing, Fritz Reiff: Vater Inspektor Sengebusch, Nany Mangelsdorf: Mutter Mettke, Ellen Geyer: Dr. Kerners Dienstmädchen, Jochen A. Blume: Abiturient Andreas Bolz, Hans Joachim Wieland: Abiturient Otto Ohlerich, Herbert Stockder: Abiturient Herrmann Puttbrese, Andree Hanfmann: Abiturient Ernst Rauch, André Jansen?, Paul Rehkopf?",,,,"Robert A. Stemmle, Walter Supper",,"Edwin Stempel, Elise Bollenhagen",,,Reimar Kuntze,Benno Stinauer,,,,"Max Patyna, Bruno Cieslewicz",Walter Gronostay,,Walter Gronostay,,Froelich-Film Gmb: H (FFG) (Berlin),Friedrich Pflughaupt,Carl Froelich,Carl Froelich,,,"Gustav Lohse, Walter Supper (?)",,Alexander Schmoll,,Adolf Jansen,"Max Dreyer (Bühnenstück ""Reifeprüfung"")",,"2530 m, 92 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Ringende Menschen,https://www.filmportal.de/film/ringende-menschen_726a03f01d5542fc81faa3036ca8f5b7,Spielfilm,1933,Deutschland,,,,,Frau Weller,,,,,,,,,Walter Robert Lach,,,,,,,,,,Gervid Film Gmb: H (Berlin),,,Gertrud David,,,,,,,,,Filmstelle der Anstalt Bethel,"5 Akte, 2151 m",,,,"Prüfung: 08.06.1937, V 5670/19.4.37/15-4,1., Verbot"
Rivalen der Luft. Ein Segelfliegerfilm,https://www.filmportal.de/film/rivalen-der-luft-ein-segelfliegerfilm_c5a2cd432c3b4ca4b4587f213fa8a601,Spielfilm,1933,Deutschland,,,Erich Czerwonski,,"Claus Clausen: Fluglehrer Willi Frahms, Wolfgang Liebeneiner: Flugschüler Karl Hofer, Hilde Gebühr: Flugschülerin Christine Steeger, Sybille Schmitz: Sportfliegerin Lisa Holm, Walter Gross: Palmström, Guzzi Lantschner: Pippin aus Bayern, Werner Stock: Otto aus Sachsen, Franz Zimmermann: Flugschüler Corduan aus Berlin, Volker von Collande: Flugschüler Hanne aus Hamburg, Hans Henninger: Flugschüler Schnitt aus Ostpreußen, Florian Zeise-Gött: Flugschüler Haberkorn aus der Pfalz, Wolff von Wernsdorff: Flugschüler Ox aus England, Paul Henckels, Ingolf Kuntze, Rittmeister a.D. Röhre: Leiter der Segelflugschule Rossitten, Karl Zutavern: Pilot, Dr. Lübbesmeyer: Pilot",,,,Walter Forster,,,Karl Ritter,,Hans Schneeberger,,,,,,Herbert Windt,,Franz R. Friedl,,Universum-Film AG (UFA) (Berlin),,,Frank Wysbar,,,Willy Zeyn jun.,,,,Joachim Thurban,,,,,,,
Roman einer Nacht,https://www.filmportal.de/film/roman-einer-nacht_26938466baf244ac84b2ca96dbe4328e,Spielfilm,1933,Deutschland,"Karl Sander, Fritz Sorg",,Max Seefelder,Georges Blanvalet,"Kardosch-Sänger (DE)Kardosch-Sänger, Paul Otto: Kopenhagener Polizeipräfekt Petersen, Liane Haid: Tochter Helga Petersen, Gustav Diessl: Fremder, Ery Bos: Yvonne, Paul Kemp: Diener Nissen, Fritz Odemar: Staatsrat Munck, Max Schreck: Professor Kolski, Helmuth Renar: Mann mit Spitzbart, Arnulf Schröder: Mann mit Brille, Walter Holten: Kriminalbeamter, Trude Haefelin: Zofe bei Petersen, Lilo Müller: Zofe bei Munck",,,,Walter Wassermann,,,,,"Hugo von Kaweczynski, Franz Koch",,,,Hans Carste,,Hans Carste,,Lewis Ruth,,Atalanta-Film Gmb: H (Berlin),Hans Wolf,Otto Ernst Lubitz,Carl Boese,,,Gottlieb Madl,,Rudolf Reißner,,Friedrich Wilhelm Dustmann,,,"2327 m, 85 min","35mm, 1:1,33","s/w, Klangfilm",,
S.O.S. Iceberg,https://www.filmportal.de/film/sos-iceberg_8719e804b0684a03bf47fd7b8d9eb1d9,Spielfilm,1933,USA/Deutschland,,,"Ernst Petersen, Fritz Maurischat, Arno Richter",,"Rod La Rocque: Dr. Carl Lawrence, Leni Riefenstahl: Ellen Lawrence, Sepp Rist: Dr. Johannes Brand, Gibson Gowland: John Dragan, Max Holsboer: Dr. Jan Matushek, Walter Riml: Fritz Kümmel, Nakinak: Nakinak, the Eskimo Dog",Edwin H. Knopf,,,"Tom Reed (Engl. Bearbeitung), Arnold Fanck (Original Story)",,,,,"Richard Angst, Hans Schneeberger","Fritz von Friedl, Heinz von Jaworsky, Luggi Föger",,,,Paul Dannenberg,Paul Dessau,,Paul Dessau,,Universal Pictures Corporation Co. Inc. (Universal City),,Carl Laemmle,"Tay Garnett, Arnold Fanck (Expeditionary Leader)",Werner Klingler,,"Andrew Marton (Supervision), Maurice Pivar (Supervision)",Elisabeth Kind,Ferdinand Vogel,,Zoltan Kegl,,,95 min,"35mm, 1:1,37","s/w, Western Electric Noiseless Recording",,
SA-Mann Brand,https://www.filmportal.de/film/sa-mann-brand_6ed9fb704e514eb681d1e2e975568ce2,Spielfilm,1933,Deutschland,,,Max Seefelder,,"Otto Wernicke: Vater Brand, Elise Aulinger: Seine Frau, Heinz Klingenberg: Fritz Brand, beider Sohn, Hedda Lembach: Frau Lohner, Rolf Wenkhaus: Erich, ihr Sohn, Joe Stöckel: Anton Huber, Hausbesitzer, Helma Rückert: Genoveva Huber, Fritz Greiner: Der alte Baumann, Magda Lena: Seine Frau, Ottheim Haas: Max, Adolf Lallinger: Ludwig, Wera Liessem: Anni, Max Weydner: Turrow, Sowjetagent, André Pilot: Schmitt, Truppführer der SA, Theo Kaspar: Spitzer, Kommunist, Philipp Weichand: Wirt des SA-Lokals, Wastl Witt: Wirt des Cafés ""Diana"", Rudolf Frank: Neuberg, Fabrikbesitzer, Rudolf Kunig: Rolat, Stadtrat, Josef Eichheim",,,,"Joseph Dalmann, Joe Stöckel",,"Hermann Dor, Dorothea Saumweber",,,Franz Koch,Josef Illig,,,,Heinrich Beckmann,Toni Thoms (Unter Verwendung fremder Kompositionen),,Toni Thoms,,Bavaria Film AG (München-Geiselgasteig),,Franz Seitz Sr.,Franz Seitz Sr.,,,Gottlieb Madl,,Rudolf Reißner,,Friedrich Wilhelm Dustmann,,,,,,,
"Sag mir, wer Du bist",https://www.filmportal.de/film/sag-mir-wer-du-bist_057fc02781a842a5a0a21db830377f05,Spielfilm,1933,Deutschland,,,,,"Liane Haid: Gilda Garden, Viktor de Kowa: Frank Hesse, Olly Gebauer: Lilo Lanner, Fritz Schulz: Dr. Claudius Berger, Otto Wallburg: Harry Reimers, Paul Otto: Peter Schröder, Paul Biensfeldt: Theaterportier, Gertrud Wolle: Frau Schloderer, Senta Söneland: Wirtin, Emilie Kurz: Tante von Harry Reims, Gerhard Dammann: Theaterdiener, Bruno Arno: Tänzer",,,,,,,,,"Ewald Daub, Reimar Kuntze",,,,Fritz Rotter,,Franz Grothe,,Franz Grothe,,,,,Georg Jacoby,,,,,,,,,,,"35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Saison in Kairo,https://www.filmportal.de/film/saison-in-kairo_fa7330447fae4b7193ba604293779f93,Spielfilm,1933,Deutschland,,,"Robert Herlth, Walter Röhrig",,"Renate Müller: Stefanie von Weidling-Weidling, Willy Fritsch: Tobby Blackwell, Leopoldine Konstantin: Ellionor Blackwell, Gustav Waldau: Leopold Graf von Weidling-Weidling, Anton Pointner: Giacomo Ottaviani, Jakob Tiedtke: Exzellenz Ismael Pascha, Angelo Ferrari1. Gigolo, Kurt Hagen2. Gigolo, Erik Ode3. Gigolo, Briggmann",,,,Walter Reisch,,Ida Revelli,Günther Stapenhorst,,Carl Hoffmann,"Günther Anders, Hans Georg Fehdmer",,,Robert Gilbert,"Wilhelm Weber, Ernst Schülke",Werner Richard Heymann,,,,Universum-Film AG (UFA) (Berlin),,,Reinhold Schünzel,,,Eduard von Borsody,,Horst von Harbou,,Fritz Thiery,,,,"35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Salon Dora Green,https://www.filmportal.de/film/salon-dora-green_506a29f8db1647a4a211e953e7a3d728,Spielfilm,1933,Deutschland,Kurt Heinz,,Gustav A. Knauer,,"Mady Christians: Dora Green, Paul Hartmann: Frank Gebhard, Leonard Steckel: Sucharow, Alfred Abel: Iwan Keller, Betty Bird: Ellen Brinkmann, Fritz Alberti: Kapitän Brinkmann, Kurt Vespermann: Thomas, Fritz Odemar: Dimitri, Willi Schur: Gregor, Jack Mylong-Münz: Pilarsky, Walter Steinbeck: Der Kommissar, Anita Mey: Lola, Erwin van Roy: Confèrencier, Gustav Püttjer: Adler",,,,Bobby E. Lüthge,,"Willi Schlick, Senta Schlick",,,Bruno Mondi,Ernst W. Fiedler,Willi Ernst,,"Robert Gilbert, Karl Wilczynski, Franz Grothe",,Franz Grothe,Oscar Joost (Kapelle),Franz Grothe,,T. K. Tonfilm-Produktion Gmb: H (Berlin),"Geo Bergall, Helmut Schreiber",,Henrik Galeen,,,Martha Dübber,,,,Hermann Birkhofer,,,"8 Akte, 2129 m, 78 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,"Zensur (DE): 26.01.1933, B.22175"
Der sanfte Jacob,https://www.filmportal.de/film/der-sanfte-jacob_9bb8c44654044fd2b485db0ac8a291f4,Spielfilm,1933,Deutschland,,,"Otto Gülstorff, Artur Günther",,"Fritz Servos, Leonie Duval, Maly Delschaft, Paul Richter, Friedl Hanses",,,,Fritz Servos,,,,,Willy Hameister,,,,,,Emil Palm,,,,Aco-Film Gmb: H (Berlin),,Gustav Althoff,Gerhard Dammann,,,,,,,Ludwig Ruhe,,,,,,,
Der Schimmelreiter,https://www.filmportal.de/film/der-schimmelreiter_8af92e34a0a94141828ff41c4269eb01,Spielfilm,1933,Deutschland,,,Gabriel Pellon,,"Marianne Hoppe: Elke Volkerts, Mathias Wieman: Hauke Haien, Ali Ghito: Vollina, Bäuerin, Hans Deppe: Iven, Knecht, Walther Suessenguth: Ole Peters, Großknecht, Wilhelm Diegelmann: Volkerts, Deichgraf, Eduard von Winterstein: Oberdeichgraf, Margarete Albrecht: Elkes Tante",,,,"Hans Deppe, Curt Oertel",,,,,Alexander von Lagorio,,,,,,Winfried Zillig,,,,Rudolf Fritsch-Tonfilm Produktion Gmb: H (Berlin),,,"Hans Deppe, Curt Oertel",,,,,,,Fritz Seeger,,,,,,,
Schleppzug M 17,https://www.filmportal.de/film/schleppzug-m-17_fd671b8dd17b460dbfb6edd60e7e4baa,Spielfilm,1933,Deutschland,,,Robert Scharfenberg,,"Heinrich George: Henner, der Schiffer, Berta Drews: Marie, seine Frau, Joachim Streubel: Franz, deren Sohn, Wilfried Seyferth: Jakob, Betty Amann: Gescha, Maria Schanda: Eine Sängerin, Robert Müller: Jakobs Vater, Kurt Getke: Piet, Friedrich Ettel: Orje, Hans-Joachim Büttner: Karl, Walter Steiner: Kommerzienrat, Alexander Jonas: Wirt",,,,Willy Döll,,,,,Adolf Otto Weitzenberg,,,,,,"Alex Stone, Will Meisel",,Richard Dochan,,"P. M. Film (Berlin), Orbis-Film Gmb: H (Berlin), Fundus Gmb: H (Berlin)",,,"Heinrich George, Werner Hochbaum",,,Ella Stein,,,,,,,"2123 m, 78 min","35mm, 1:1.33",s/w,,
Das Schloß im Süden,https://www.filmportal.de/film/das-schloss-im-sueden_4a76e6d118e24f1986055352e63c9c50,Spielfilm,1933,Deutschland,,,Emil Hasler,,"Liane Haid: Maria Foreni, Viktor de Kowa: Mirano, Paul Kemp: Ottoni, Max Gülstorff: Baron Billichini, Helke Jürgensen: Beatrix, Erik Ode: Tonio, Fritz Odemar: Regisseur, Erich Kestin: Aufnahmeleiter, Paul Westermeier: Deri, Jessie Vihrog: Bianca",,,,Hans H. Zerlett,,"Franz Hübele, Fritz Pietsch, Anni Loretto",Heinz Paul,,Fritz Arno Wagner,Werner Krien,Willi Ernst,,"Hans H. Zerlett, Willy Dehmel","Willi Grabow, Willy Wollschläger, Oskar Georgi, Charlotte Pfefferkorn",Franz Grothe,,,,"Universum-Film AG (UFA) (Berlin), Boston-Film Co.mb: H (Berlin)",,Fritz Fromm,Géza von Bolváry,,,Hermann Haller,,Rudolf Brix,,Ludwig Ruhe,,,,"35mm, 1:1,37","s/w, Klangfilm",,
Die schönen Tage von Aranjuez,https://www.filmportal.de/film/die-schoenen-tage-von-aranjuez_dd58cc1fe45b43fa8d4895d679554a74,Spielfilm,1933,Deutschland,,,"Erich Kettelhut, Max Mellin",,"Brigitte Helm: Olga, Gustaf Gründgens: Alexander, Wolfgang Liebeneiner: Pierre, Kurt Vespermann: Fred, Jakob Tiedtke: Juwelier Dergan, Max Gülstorff: Professor Ronnay, Ernst Dumcke: Kommissar Léron, Rudolf Biebrach: Der alte Gaston, Elfriede Jerra: Marietta, Hans Deppe, Fritz Greiner, Harry Hardt, Paul Henckels, Leo Peukert",,,,"Peter Francke, Walter Wassermann",,,Max Pfeiffer,,Friedl Behn-Grund,"Franz von Klepacki, E. Mellin",,,Gerd Karlick,Waldemar Jabs,Ernst Erich Buder,,Hans-Otto Borgmann,,Universum-Film AG (UFA) (Berlin),,,Johannes Meyer,,,Herbert B. Fredersdorf,,,,Carlheinz Becker,,,"2758 m, 101 min","35mm, 1:1.33","s/w, Klangfilm",,
Schüsse an der Grenze,https://www.filmportal.de/film/schuesse-an-der-grenze_dc7b5b1e7ede487da57d0d79e72ecaf5,Spielfilm,1933,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,J. A. Hübler-Kahla,,,,,,,,,,,,,,
Der Schuß am Nebelhorn,https://www.filmportal.de/film/der-schuss-am-nebelhorn_2b44195e977945f390744d8301926782,Spielfilm,1933,Deutschland,,,,,"Josef Eichheim, Fritz Rasp",,,,,,,,,,,,,,,,,,,,,,Hanns Beck-Gaden,,,,,,,,,,,,,,
Die schwarze Schwester,https://www.filmportal.de/film/die-schwarze-schwester_9ca5d2677a194542ac5cc9e5866822ca,Spielfilm,1933,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,Pater Stephan (Berlin),,,Pater Stephan Jurczek,,,,,,,,,,,,,,
Schwarzwaldmädel,https://www.filmportal.de/film/schwarzwaldmaedel_48ea2ba7bde44a12b1752524b3f53703,Spielfilm,1933,Deutschland,,,Willi A. Herrmann,,"Walter Janssen, Maria Beling, Hans Söhnker, Kurt von Ruffin, Olga Limburg, Eugen Rex, Hans Sternberg",,,,Franz Rauch,,,,,"Ewald Daub, Georg Bruckbauer",,,,,,Leon Jessel,,Fritz Wenneis,,Ariel-Film Gmb: H (Berlin),Alfred Greven,Harry Piel,Georg Zoch,,,Erich Palme,,,,Adolf Jansen,,,,,,,
Le sexe faible,https://www.filmportal.de/film/le-sexe-faible_c02fcea293a0418686d2e8e15bf75dc9,Spielfilm,1933,Frankreich/Deutschland,,,"Hugues Laurent (ungenannt), Jacques-Laurent Atthalin",,"Mireille Balin: Nicole, Pierre Brasseur: Jimmy, Suzanne Dantès: Christina, Fernand Fabre: Manuel, Philippe Hériat: Philippe, José Noguéro: Carlos Pinto, Jeanne Cheirel: Madame Leroy-Gómez, Marguerite Moreno: Gräfin Polacchi, Marcel Maupi",Édouard Bourdet (ungenannt),,,"Édouard Bourdet (ungenannt), Henry Kosterlitz (ungenannt)",,,,,Armand Thirard,,,,,,Henri Verdun,,,,"Les Films André Haguet (FR), Nero-Film AG (Berlin)",,,Robert Siodmak,Heinz Baum,,,,,,Igor B. Kalinovski,"Édouard Bourdet (Bühnenstück ""Le sexe faible"")",,,"35mm, 1,1:37","s/w, Ton",,
Skandal in Budapest,https://www.filmportal.de/film/skandal-in-budapest_af14947b3ab1418da238cebfd48b570d,Spielfilm,1933,Deutschland/Ungarn,,,,,"Franziska Gaal: Eva Balogh, Werner Pledath: Gutsbesitzer Balogh, Evas Vater, Lotte Spira: Frau Balogh, Evas Mutter, Paul Hörbiger: Paul Murray, Pianist, Oskar Sima: Direktor Roland, Ursula Grabley: Tini, Evas Freundin, Szöke Szakall: Stangl, Karl Huszar-Puffy: Herr, Hermann Blaß, Egon Borsig, Olga Engl, Alexander Goth, Hans Reimann, Else Reval, Lotte Stein",,,,Karl Noti,,,,,Stefan Eiben,,,,Ernst Neubach,,Nicholas Brodszky,,Nicholas Brodszky,,"Universal-Film AG (Berlin), Hunnia RFT (Budapest)",,,"Géza von Bolváry, István Székely",,,,,,,,"Sándor Faragó (Bühnenstück), Aladar Laszlo (Bühnenstück)",,"2273 m, 83 min","35mm, 1:1,37","s/w, Tobis-Klangfilm",,
Son Altesse Impériale,https://www.filmportal.de/film/son-altesse-imperiale_14489f1bcadb430681ea60119f29a71b,Spielfilm,1933,Deutschland,,,"Franz Schroedter, Walter Haag",,"Marie Glory: Monique, Germaine Ausseyprincesse Dorothéa, Marguerite Templeychaperon, Georges Rigaudprince Boris, Félix Oudartgéneral, Maurice Escandecomte Symoff, Charles Redgiecapitaine Gorsky, Claude Rivory: Tortorino, le petit Denis: Pitchoun, Gaston Jacquetgranduc, Paul Heidemann","Jean Bernard-Derosne, Van Moppès",,,"Georg Zoch, Robert Lorette",,,,,"Karl Puth, Bruno Timm",Walter Chmillon,,,,,Franz Lehár,,Alfred Strasser,,"Prima-Tonfilm Gmb: H (Berlin), Universum-Film AG (UFA) (Berlin)","Georg C. Horsetzky, Walter Zeiske",,"Victor Janson, Jean Bernard-Derosne",,,"Roger von Norman, Ludolf Grisebach",,Karl Ewald,,Dr. Fritz Seidel,,Alliance Cinématographique Européenne (A.C.E.) (Paris),,"35mm, 1:1.33","s/w, Tobis-Klangfilm",,
Die Sonne geht auf,https://www.filmportal.de/film/die-sonne-geht-auf_c74937a3bda047f1b13942bf1f88b3af,Spielfilm,1933,Deutschland,,,,,"Fritz Kampers, Rudolf Platte, Jakob Tiedtke",,,,,,,,,Robert Baberske,,,,,,,,,,,,,Willy Reiber,,,,,,,,,,,,,,
SOS Eisberg,https://www.filmportal.de/film/sos-eisberg_b8a2332bd84243dab330e4b6c106e11e,Spielfilm,1933,Deutschland,"Karl Buchholz, Rudolf Fichtner, Heinz Landsmann",,"Fritz Maurischat, Ernst Petersen, Arno Richter",,"Gustav Diessl: Prof. Dr. Karl Lorenz, Leni Riefenstahl: Hella Lorenz, Sepp Rist: Dr. Johannes Krafft, Ernst Udet: Pilot Ernst Udet, Gibson Gowland: Amerikanischer Forscher John Dragan, Max Holsboer: Physiker Dr. Jan Matuschek, Walter Riml: Fritz Kümmel, Koch, Arthur Grosse, Tommy Thomas, Nakinak: Der Eskimohund",Hans Hinrich (Mitarbeit),,,"Arnold Fanck, Hans Hinrich, Friedrich Kohner, Dr. Fritz Loewe, Dr. Ernst Sorge, Friedrich Wolf (ungenannt)",Deutsche Universal-Film AG (Berlin),,,,"Richard Angst, Hans Schneeberger","Fritz von Friedl, Heinz von Jaworsky, Luggi Föger, Walter Traut",,,,Paul Dannenberg,Paul Dessau,,Paul Dessau,,Deutsche Universal-Film AG (Berlin),Alfred Stern,Paul Kohner,Arnold Fanck,Werner Klingler,,"Hermann Haller, Arnold Fanck",Elisabeth Kind,Ferdinand Vogel,,"Erich Lange, Zoltan Kegl, Werner Klingler, Charles Métain",,,"6 Akte, 2827 m, 103 min","35mm, 1:1,33","s/w, Western Electric",,
Spione am Werk,https://www.filmportal.de/film/spione-am-werk_a6cd3b3dccf647d9a389b31d70e6857f,Spielfilm,1933,Deutschland,,,"Karl Weber, Erich Zander",,"Brigitte Helm: Marchesa Marcella Galdi, Karl Ludwig Diehl: Michael von Hombergk, Eduard von Winterstein: Oberst von Waldmüller, Günther Hadank: Hauptmann Larco, Ernst Dumcke: Hauptmann Romanelli, Theodor Loos: Davila Kunsthändler, Paul Otto: Conte Valenti, Oskar Homolka: Blünzli, Agent B 18, Heinrich Heilinger: Der fremde Herr, Agent K 77, Julius Falkenstein: Ricci, Uhrmacher, Harry Hardt: Erster Offizier, André Mattoni: Zweiter Offizier",,,,"Herbert Juttke, Georg C. Klaren",,"Elisabeth Kuhn, Anton Bauer",,,"Robert Baberske, Fritz Arno Wagner, Robert Weichel (Flugaufnahmen)",Igor Oberberg,Willi Ernst,,,Waldemar Jabs,Giuseppe Becce,,,,Cine-Allianz Tonfilm Gmb: H (Berlin),,"Arnold Pressburger, Gregor Rabinowitsch",Gerhard Lamprecht,Viktor von Struve,,,,Emanuel Loewenthal,,Dr. Fritz Seidel,,,"2284 m, 83 min","35mm, 1:1.33","s/w, Tobis-Klangfilm",,"Zensur (DE): 30.03.1933, B.33547, Jugendverbot"
Sprung in den Abgrund,https://www.filmportal.de/film/sprung-in-den-abgrund_fa460fa912d64cf2baeb00187d54e93c,Spielfilm,1933,Deutschland,,,"Artur Günther, Willi A. Herrmann",,"Harry Piel: Haeey Peters, Elga Brink: Betty Bergen, Sekretärin, Anton Pointner: Baron Moll, Hermann BlaßKarl Schöning, Gerhard Bienert: Walter Volkmann, Hilde Hildebrand: Eva, seine Frau, Hans Ritter: Prank, Max Diekmann: Rattke, Camilla Spira: Anni, Kellnerin im ""Goldenen Lamm"", Justus Glatz: Toni, ein Bergführer, Engelbert Freudling: Geiersbacher, ein Bergführer, Hermann Vallentin: Generaldirektor Schenk, Georg John: Fotograf",,,,"Werner Scheff, Harry Piel",,,,,Ewald Daub,,,,,,Fritz Wenneis,,,,Ariel-Film Gmb: H (Berlin),,Harry Piel,Harry Piel,,,Max Brenner,,,,,,,"2790 m, 102 min","35mm, 1:1,33","s/w, Ton",,
