Titel,Link,Genre,Jahr,Land,Aufnahmeleitung,Bauausführung,Bauten,Choreografie,Darsteller,Dialoge,Dramaturgie,Dreharbeiten,Drehbuch,Erstverleih,Garderobe,Herstellungsleitung,Idee,Kamera,Kamera-Assistenz,Kostüme,KünstlerischeOberleitung,Liedtexte,Maske,Musik,Musik-Ausführung,MusikalischeLeitung,MusikalischeVorlage,Produktionsfirma,Produktionsleitung,Produzent,Regie,Regie-Assistenz,Requisite,Schnitt,Script,Standfotos,Supervision,Ton,Vorlage,im Auftrag von,Länge,Format,Bild/Ton,Aufführung,Prüfung/Zensur
Die Macht der Versuchung,https://www.filmportal.de/film/die-macht-der-versuchung_ec599a7996e0451293cc11fb18175c25,Spielfilm,1922,Deutschland,,,Jack Winter,,"Lil Dagover: Lola Gracia, Paul Otto: Marquis Crespa, Ilka Grüningseine Mutter, Theodor Loos: Marcel Grandcourt, Heinrich Schroth: Mario du Raymond, Arnold Korff: Justizminister, Trude Singer: Maskierte",,,,Rolf E. Vanloo,,,,,Frederik Fuglsang,,,,,,,,,,,,,Paul Ludwig Stein,,,,,,,,,,,,,,
Die Macht des Unbekannten,https://www.filmportal.de/film/die-macht-des-unbekannten_a4c4c464da114f76b37683e640e4fbca,Spielfilm,1922,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,"Erhardt, Erhardt",,,,,,,,,,,,,,
Die Macht einer Frau,https://www.filmportal.de/film/die-macht-einer-frau_7e1ff8c9849c42e09a30e577d0948993,Spielfilm,1922,Deutschland,,,F.W. Krohn,,"Anna von Palen: Frau Woodrow, Hans Tillo: Fred, ihr Sohn, Lilly Flohr: Mabel Waarhus, Ellen Plessow: Frl. Zimperlich, ihre Gouvernante, Carl Balta: Bankier Waarhus",,,,Jane Bess,,,,,Willi Briesemann,,,,,,,,,,,,,Siegfried Dessauer,,,,,,,,,,,,,,
Maciste und der Sträfling Nr. 51,https://www.filmportal.de/film/maciste-und-der-straefling-nr-51_034fc4ad5c74445ebb8acc223f2bf772,Spielfilm,1922,Deutschland,,,,,"Bartolomeo Pagano, Karl Beckersachs, Karl Falkenberg, Leopold von Ledebur",,,,Paul Rosenhayn,,,,,,Robert Baberske,,,,,,,,,Jakob Karol-Film Gmb: H (Berlin),,,"Luigi Romano, Luigi Romano Borgnetto",,,,,,,,,,"5 Akte, 1928 m",,stumm,,"Zensur (DE): 28.09.1923, O.A.70., Genehmigt"
Maciste und die Tochter des Silberkönigs,https://www.filmportal.de/film/maciste-und-die-tochter-des-silberkoenigs_c1534ecb795b4a849b335b525efbcc16,Spielfilm,1922,Deutschland,,,,,"Bartolomeo Pagano: Maciste, Ludwig Hartau, Helena Makowska, Hans Junkermann, Otto Treptow, Heinrich Peer, Kurt Lilien, Gerhard Ritterband",,,,Rolf E. Vanloo,,,,,,,,,,,,,,,Jakob Karol-Film Gmb: H (Berlin),,Jakob Karol,"Luigi Romano, Luigi Romano Borgnetto",,,,,,,,,,,,,,
Das Mädchen aus dem goldenen Westen,https://www.filmportal.de/film/das-maedchen-aus-dem-goldenen-westen_d95931a42f764ce1925de3757d27dc01,Spielfilm,1922,Deutschland,,,Max Gronau,,"Maria Zelenka: Titelrolle, Georg Alexander: Adliger Tunichtgut, Hugo Landsberger: Notar, Carl W. Tetting, Karen Brand, Renée Pélar, Franz Biehler, Heinrich Römer, Hermann Böttcher",,,,"Hugo Landsberger, Hans Werckmeister",,,,,Conrad Wienecke,,,,,,,,,,,,,Hans Werckmeister,,,,,,,,,,"5 Akte, 1914 m","35mm, 1:1.33","s/w, stumm",,
Das Mädchen ohne Gewissen,https://www.filmportal.de/film/das-maedchen-ohne-gewissen_5b441d0541174a79bd8b33e590a890ab,Spielfilm,1922,Deutschland,,,August Rinaldi,,"Maria Zelenka, Viggo Larsen, Ernst Hofmann, Sophie Pagay, Julius Falkenstein",,,,"William Kahn, Hans Joachim von Reitzenstein",,,,,Otto Jäger,,,,,,,,,,William Kahn-Film Gmb: H (Berlin),,,William Kahn,,,,,,,,,,"6 Akte, 1827 m","35mm, 1:1.33","s/w, stumm",,
Das Mädel aus der Hölle,https://www.filmportal.de/film/das-maedel-aus-der-hoelle_688d3b3ea4a24c29bb17a2a873fa4ccf,Spielfilm,1922,Deutschland,,,Fritz Lederer,,"Albert Patry, Lya Mara, Carl Auen, Harald Paulsen, Gustav May, Emil Stammer, Kurt Goetze, Emmy Wyda, Harry Gondi, Knud Horvard",,,,Fanny Carlsen,,,,,Paul Holzki,,,,,,,,,,Zelnik-Mara-Film Gmb: H (Berlin),,,Friedrich Zelnik,,,,,,,,,,"5 Akte, 1542 m","35mm, 1:1.33","s/w, stumm",,
Das Mädel mit der Maske,https://www.filmportal.de/film/das-maedel-mit-der-maske_fe803167d74446239250770900d1f798,Spielfilm,1922,Deutschland,,,,,"Ossi Oswalda, Paul Biensfeldt, Hermann Thimig, Victor Janson, Maria Reisenhofer, Hans Junkermann, Ellen Plessow, Henry Bender",,,,"Robert Liebmann, Georg Jacoby",,,,,Erich Waschneck,,,,,,,,,,Ossi Oswalda-Film (Berlin),,,Victor Janson,,,,,,,,,Universum-Film AG (UFA) (Berlin),"4 Akte, 1820 m","35mm, 1:1.33","s/w, stumm",,
Die Männer der Frau Clarissa,https://www.filmportal.de/film/die-maenner-der-frau-clarissa_3af73eb6555e4800904bb60d79b6fc1c,Spielfilm,1922,Deutschland,,,Franz Schroedter,,"Oskar Marion: Dr. Steeven, Legationsrat, Hilde Wolter: Clarissa, seine Frau, M. Prasch: Renesos, Attaché, Colette Corderseine Frau, Max Ruhbeck: Graf Beauchamps, Carl W. Tetting: Kommissar, Hugo Fischer-Köppe: Bobby Watson, Alfred Schmasow: Kriminalbeamter, Editha Seidel: Henny Meaton",,,,Walter Wassermann,,,,,Hans Männling,,,,,,,,,,,,,Fred Sauer,,,,,,,,,,,,,,
Die Männer der Frau Clarisse,https://www.filmportal.de/film/die-maenner-der-frau-clarisse_c3e53c5962ae4263a126d6d442f1054b,Spielfilm,1922,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1536 m, 56 min",35mm,,,
Die Männer der Sybill,https://www.filmportal.de/film/die-maenner-der-sybill_7c61e5e7def746e3a13d1cc00c684be3,Spielfilm,1922,Deutschland,,,Fritz Lederer,,"Lya Mara, Harald Paulsen, Carl Auen, Frida Richard, Rudolf Forster, Albert Patry, Fritz Lederer, Johannes Riemann, Käte Tann",,,,Fanny Carlsen,,,,,Axel Graatkjær,,,,,,,,,,Zelnik-Mara-Film Gmb: H (Berlin),,,Friedrich Zelnik,Karl Sander,,,,,,,,,1731 m,,,,
Man soll es nicht für möglich halten oder Maciste und die Javanerin,https://www.filmportal.de/film/man-soll-es-nicht-fuer-moeglich-halten-oder-maciste-und-die-javanerin,Spielfilm,1922,Deutschland,,,Kurt Richter,,"Bartolomeo Pagano: Maciste, Carola Toelle, Paul Otto, Arnold Korff, Manja Tzatschewa, Arnold Marlé, Josef Rehberger, Karl Platen, Georg Baselt, Willy Allen",,,,"Robert Liebmann, Georg Jacoby",,,,,"Alfred Hansen, Giovanni Vitrotti",,,,,,,,,,Jakob Karol-Film Gmb: H (Berlin),,Jakob Karol,Uwe Jens Krafft,,,,,,,,,,,,,,
Der Mann aus Stahl,https://www.filmportal.de/film/der-mann-aus-stahl_2b7e4a8751414e56b9b2a0a62bcf4c91,Spielfilm,1922,Deutschland,,,,,"Luciano Albertini, Wilhelm Diegelmann, Carola Toelle, Hermann Vallentin, Magnus Stifter, Fritz Schulz, Robert Leffler, Rudolf del Zopp",,,,Rolf E. Vanloo,,,,,"Axel Graatkjær (Atelier), Otto Kanturek (Außenaufnahmen)",,,,,,,,,,Albertini-Film Gmb: H (Berlin),,,Joseph Delmont,,,Joseph Delmont,,,,,,,,,,,
Der Mann aus Zelle 19,https://www.filmportal.de/film/der-mann-aus-zelle-19_953500202ba54890a53bd586bb253b36,Spielfilm,1922,Deutschland,,,Kurt Dürnhöfer,,"Ernst Schrumpf: Cheferdakteur Knox, Ernst Rückert: Patrick, Kunstreiter, Kunath: Chef eines vielseitigen Instituts, Josef Berger: Bobb, Zirkusclown, Max Weydner: Emir ben Sadhe, Carla Ferra: Zulaida, M. Obermaierkleiner weißer Boy, Anastase Anglogroßer schwarzer Boy",,,,Franz Seitz Sr.,,,,,Fritz Stiller,,,,,,,,,,,,,Franz Seitz Sr.,,,,,,,,,,,,,,
Der Mann im Hintergrund,https://www.filmportal.de/film/der-mann-im-hintergrund_e749887ec88045fcaf4b3e36d6362edd,Spielfilm,1922,Niederlande/Deutschland,,,Friedrich Winkler-Tannenberg,,"Eduard Ijdo: Geoffrey Gill, Adolphe Engers: Willem Hendriks, Paula de Waart: Hendriks' Frau Maud, Coba Kinnsbergen: Mariska, Ernst A. Becker: Lord Ruthven, Herma van Delden: Mauds zus, Coen Hissink: Count Stanislaus Larinski, Hans Lindegg: Werner, Erich Walter: Count Otto von Trepow, Victor Colani: Bernhard von Trepow, Eduard von Meghen: Von Harder, Fritz Epstein: Peter, Erika Unruh: Käthe, Elvira Erdmann: Kundry von Ahrstein, Paul Rehkopf, Edy Ody, Hermann Vallentin",,,,"Ernst Winar, Heinz Salmon, Eduard Ijdo",,,,,Joe Rive,,,,,,,,,,"Odij-Film-Onderneming (Den Haag), Film-Industrie u. Handels AG (Berlin)",,,Ernst Winar,,,Ernst Winar,,,,,,,"6 Akte, 1680 m","35mm, 1:1,33",s/w,,
Der Mann mit der eisernen Maske,https://www.filmportal.de/film/der-mann-mit-der-eisernen-maske_01be8ca58cde4cc5ab09ab0d4cbeb376,Spielfilm,1922,Deutschland,,,Robert A. Dietrich,,"Albert Bassermann, Bruno Decarli, Helga Molander, Wilhelm Diegelmann, Ludwig Hartau, Emil Heyse, Joseph Klein, Friedrich Kühne, Leopold von Ledebur, Lina Lossen, Erich Pabst, Max Ruhbeck, Franz Schönfeld, Hermine Sterler, Magnus Stifter",,,,"Paul O'Montis, Rudolf Saklikower",,,,,"Adolf Otto Weitzenberg, László Schäffer, Heinz Kluth",,Leonardt Fanto (Figurinen),,,,,,,,Terra-Film AG (Berlin),,,Max Glass,,,,,,,,,,,,,,
Der Mann ohne Beruf,https://www.filmportal.de/film/der-mann-ohne-beruf_7c0e29db94db4413a4e691a9babfb3c3,Spielfilm,1922,Deutschland,,,,,"Margit Barnay: Mary, der Star des Clubs, Joe Schoene: Joe Janko, der Mann ohne Beruf, Erich Claudius: Bürovorsteher Steffens, Willy Trümpler: Mac Chizzle, Ehrenmitglied des ""Grünen Fracks"", Indra Pecla: Lady Maud, Walter Stenzel: Richard Malcolm, ihr Verlobter",,,,Erich Claudius,,,,,Josef Dietze,,,,,,,,,,,,,"Josef Firmans, Erich Claudius",,,,,,,,,,,,,,
"Manuela, Frau ohne Nerven",https://www.filmportal.de/film/manuela-frau-ohne-nerven_bc006769a8414012a1971de1396ec3f7,Spielfilm,1922,Deutschland,,,,,"Carl Wolfgang: Gaston Aveillac, Ria Mabeck: Manuela, Ludwig George-Beck: Arigo Mendez, Siegfried von Redwitz: Pedro Alavarez, Anführer einer Schmugglerbande",,,,,,,,,Franz Bertl Seyr,,,,,,,,,,,,,Ludwig George-Beck,,,,,,,,,,,,,,
Marcco kennt keine Furcht,https://www.filmportal.de/film/marcco-kennt-keine-furcht_38c4156c6f0a41f7be91083d99619338,Spielfilm,1922,Deutschland,,,Theo Thaller,,Joe Stöckel: Marcco,,,,José Dalmar,,,,,Karl Attenberger,,,,,,,,,,Stöckel-Film Gmb: H (München),,,Joe Stöckel,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
"Marcco, der Ringer des Mikado",https://www.filmportal.de/film/marcco-der-ringer-des-mikado_e29e144e0572433aa428cd55a3791118,Spielfilm,1922,Deutschland,,,"Theo Thaller, Peter Rochelsberg",,Joe Stöckel: Marcco,,,,José Balmar,,,,,Karl Attenberger,,,,,,,,,,,,,Joe Stöckel,,,,,,,,,,,,,,
"Marcco, der Todeskandidat",https://www.filmportal.de/film/marcco-der-todeskandidat_af949d9f0d1f4519bf32954883b9739d,Spielfilm,1922,Deutschland,,,,,Joe Stöckel: Marcco,,,,José Dalmar,,,,,Karl Attenberger,,,,,,,,,,Stöckel-Film Gmb: H (München),,,Joe Stöckel,,,,,,,,,,,,,,
Marccos schwerer Sieg,https://www.filmportal.de/film/marccos-schwerer-sieg_d2eaa779edf547008ffa72c9a0b78f50,Spielfilm,1922,Deutschland,,,Karl Machus,,"Joe Stöckel: Marcco, Lili Dominici: Ellen Baly, Rolf Pinegger: Lord Baly, Robert Càp: Caliborn, Giza Terna: Zairah Colomberto, die Todbringerin",,,,Curt J. Braun,,,,,Karl Attenberger,,,,,,,,,,Stöckel-Film Gmb: H (München),,,Joe Stöckel,,,,,,,,,,,,,,
"Marie Antoinette, das Leben einer Königin",https://www.filmportal.de/film/marie-antoinette-das-leben-einer-koenigin_126986ee24cd42d5b85453fc682ee880,Spielfilm,1922,Deutschland,,,Heinrich Richter,,"Viktor Schwanneke: Ludwig XVI., Ludwig Hartau: Ludwig XV., Gustav May: Josef II., Maria Reisenhofer: Maria Theresia, Diana Karenne: Marie Antoinette, Ernst Hofmann: Artois, Uschi Elleot: Lamballe, Lia Eibenschütz: Gräfin Polignac, Olga Limburgde la Motte, Eugen Burg: Graf de la Motte, Erich Kaiser-Titz: Kardinal Rohan, Heinrich Schroth: Graf Orleans, Georg Heinrich Schnell: Lafayette, Hermann Vallentin: Mirabeau, Georg John: Robespierre, Max Grünberg: Marat, Ernst Pla: Dr. Guillotin, Wilhelm Dieterle: Drouet, Henry Bender: Finanzminister, Edmund Löwe: Hue, Rudolf Klein-Rohden: Böhmer, Emil Stammer: Abt Vermont, Hans Oberg: Simon, Hermann Fabri, Friedel Lind, Victor Hartberg, Sylvia Torff, Georg Baselt, Hermann Picha, Erich Walter, Hans Waschatko, Olaf Bach, Hedda Neuhoff, Emil Albes, Wilhelm von Haxthausen, Friedrich Schiberth, Margot Baron, Maria Forescu, Ali Alfi, Hans Lipschütz",,,,Rudolf Meinert,,,,,"Max Faßbender, Ernst Plhak",,"Else Oppler-Legband (Leitung), Hermann Ebert",,,,Felix Günther (Kino-Musik),,,,Internationale Film-AG (Ifa) (Berlin),,,Rudolf Meinert,,,,,,,,,,"7 Akte, 3129 m",,stumm,,"Zensur (DE): 16.04.1923, O.A.29.23., Jugendverbot"
Matrosenliebste,https://www.filmportal.de/film/matrosenliebste_1dbeb6250df64e29a4e1cfd42ba7da7c,Spielfilm,1922,Deutschland,,,,,"Claire Lotto: Karyn Lindström, Hans Winkelmann: Olaf Limbach, Carl de Vogt: John, Matrose, Heinrich Römer: Der alte Egdal, Boris Michailow: Erik, sein Sohn, Minna Müller-Hannow: Nachbarin",,,,Walter Schmidthässler,,,,,Emil Schünemann,,,,,,,,,,,,,Hans Werckmeister,,,,,,,,,,,,,,
Menschenopfer,https://www.filmportal.de/film/menschenopfer_c3aaae5b0604437199e6ab15fc0c3061,Spielfilm,1922,Deutschland,,,Carl Ludwig Kirmse,,"Carola Toelle, Eugen Klöpfer, Alfred Abel, Hans Albers, Marianne Wenzel, Maria Reisenhofer, John Gottowt, Hans Eisolt, Wolfgang von Schwindt, Hermann Hellweger",,,,,,,,,,,,,,,,,,,Carl Wilhelm-Film Gmb: H (Berlin),,,Carl Wilhelm,,,,,,,,,,,,,,
Mignon,https://www.filmportal.de/film/mignon_b45ef56c8b7947898a2f09159451b5ce,Spielfilm,1922,Deutschland,,,Bohumil Heš,,"Ida von Andorffy: Mignon, Margot Seidel: Mignon im Vorspiel, Gustav Adolf Semler: Wilhelm Meister, Sascha Gura: Philine, Eugen Burgder alte Marchese Cypriani, Albrecht Viktor Blum, Victor Senger: Agolfino, sein Bruder, Lotte Behrendt: Sperata, seine Gemahlin, Helmut Kraus: Laertes, Hans Jensen: Friedrich, Josef Rehberger: Graf, Preben J. Rist: Gran Diavolo, Alexander Granach: Il Gobbo, sein Bruder, Walburga Gmür, Lotte Lorenz, Siegbert Steinfeld, Willi Lengling, Max Hochstetter",,,,Marie-Louise Droop,,,,,Leopold Kutzleb,,,,,,,,,,,,,Preben J. Rist,,,,,,,,,,,,,,
Miß Peggys Badeerlebnisse,https://www.filmportal.de/film/miss-peggys-badeerlebnisse_b58c450112bf4dcdbb341dd1bbf57da9,Spielfilm,1922,Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miss Rockefeller filmt,https://www.filmportal.de/film/miss-rockefeller-filmt_c2b4b87c8d8c4e7595d3064984c71eea,Spielfilm,1922,Deutschland,,,Rudi Feld,,"A. Oberg: Mister Rockefeller, Paul Otto: Dr. Arne Larsen, Stella Arbenina: Sigrid, seine Frau, Georg Alexander: Dr. Einar Osten, Grete Lundt: Nuja-Naja, Filmdiva, Hermann Picha: Nielson, Filmdirektor, Charlotte Klinder: Liane Laroche, eine Frau, die Karriere macht, Heinrich Zahdor: Olaf Alsen, Albert Paulig: Graf Rosencrantz, Henry Bender: Dr. Kokolores, Hans Junkermann: Marquis Vidal",,,,Gustav Hochstetter (Verse),,,,,Hans Bloch,,"Christoph Drecoll, August Münzer, S. Adam",Arthur Wellin,,,,,,,,,,Erich Schönfelder,,,,,,,,,,,,,,
Monna Vanna,https://www.filmportal.de/film/monna-vanna_2af9d2bc4d914e86b7fdc59b2d7207ac,Spielfilm,1922,Deutschland,,,Kurt Richter,,"Manfred Bühlmann: Kunsthistoriker, Lee Parry: Madonna Giovanna / Monna Vanna, Paul Wegener: Guido Gurlino, Kommandant von Pisa, Hans Sturm: Piero Luici, sein Vertrauter, Paul Graetz: Gennezzano, sein Hofnarr, Hans Trautner-Hurka: Toni, Pisaer Offizier, Emil Rameau: Frederigo Fondalo, Kanzler in Pisa, Max Pohl: Vater Coelestin, Prior in Pisa, Toni Zimmerer: Machiavelli, Kanzler in Florenz, Albert Steinrück: Andrea Buonacorsi, Ratsmitglied in Florenz, Lyda Salmonova: Maddalena Pazzi, Florentinerin, Olaf Fjord: Pitellozo Vitelli, Heerführer, Viktor Gehring: Paolo, sein Bruder, Fritz Kampers: Rinuzzio, Feldhauptmann in florentinischen Dienste, Oskar Marion: Burgli, Hauptmann in florentinischen Diensten",,,,"Helmuth Ortmann, Ola Alsen",,,,,"Max Lutze, Paul Adler, Erich Grimmler, Franz Planer, Georg Schubert",,Walter Böhm,,,,,,,,Emelka-Konzern (München),,,Richard Eichberg,,,,,Alfred Lemski,,,,,"7 Akte, 3346 m","35mm, 1:1,33",s/w,"Uraufführung (DE): 20.12.1922, Leipzig, UT-Lichtspiele",
Nathan der Weise,https://www.filmportal.de/film/nathan-der-weise_42b5189abb2040a1bf9973cc1e49ef1d,Spielfilm,1922,Deutschland,Kurt Rosen,,Karl Machus,,"Werner KraußNathan, Carl de Vogt: Der Tempelherr, Fritz Greiner: Sultan Saladin, Lia Eibenschütz: Sittah, dessen Schwester, Ferdinand Martini: Al-Hafi, Derwisch, Max Schreck: Der Templer-Großmeister, Bella Muzsnay: Recha, Margarete Kupfer: Daja, Erzieherin Recha's, Wolfgang von Schwindt: Emir von Kurdistan, Ernst Schrumpf: Der Patriarch von Jerusalem, Rudolf Lettinger: Klosterbruder Bonafides, Ernst Mátray: Spaßmacher, Carl-Heinz Schroth: Statist",,,,Hans Kyser,Bayerische Film-Gesellschaft Fett & Wiesel (München),,,,"Hans Karl Gottschalk, Gustave Preiß, Georg Schubert",,,,,,Willy Schmidt-Gentner (Kino-Musik),,,,Filmhaus Bavaria Gmb: H (München),,Erich Wagowski,Manfred Noa,,,,,,,,Gotthold Ephraim Lessing (Bühnenstück),,"6 Akte, 2824 m","35mm, 1:1,33","s/w, ohne Ton",,"Zensur (DE): 28.12.1922, O .B.V.100.22, Genehmigt"
Ein neues Leben,https://www.filmportal.de/film/ein-neues-leben_88c13b31d94a45ac99f60c47ea78bb95,Spielfilm,1922,Deutschland,,,Robert A. Dietrich,,"Willem van der Veer, Erna Morena, Bruno Decarli, Marianne Stanior, Marthe Ebinger, Adolphe Engers, Coen Hissink, Gustav Fröhlich, Theo Frenkel",,,,"Paul Reno, Theo Frenkel",,,,,Max Lutze,,,,,,,,,,Turma-Film Gmb: H (Berlin),,,Theo Frenkel,,,,,,,,,,,,,,
Nur eine Nacht,https://www.filmportal.de/film/nur-eine-nacht_3611379426de419c95356f5d25aa31e2,Spielfilm,1922,Deutschland,,,Alfred Columbus,,"Bruno Eichgrün: Nick Carter, Josef Roemer: Gadvan, sein Freund, Olga Engl: Gräfin Erdony, Robert Scholz: Stefan, ihr Sohn, Ida Perry: Mila Ibranya, seine Verlobte, Rudolf Hilberg: Graf Beiros, Margarete Kupfer: Die alte Safi, Sybil Morel: Feri, ihre Enkelin, Margit Barnay: Lonya, deren Tochter, Gustav Jahrbeck: Bela, Pflegesohn der alten Safi, Paul Hardtmuth: Boka, alter Zigeuner, Max Ruhbeck: Polizeirat, Erna Böwe: Zofe, Max Neumann: Kammerdiener, Albert Pauligschnoddriger Herr",,,,M. O. Green,,,,,"Kurt Lande, Josef Dietze",,,,,,,,,,,,,Rudolf Walther-Fein,,,,,,,,,,,,,,
Oberst Rokschanin,https://www.filmportal.de/film/oberst-rokschanin_9a5b362594fe4acdb4aae9eaa6a744df,Spielfilm,1922,Deutschland,,,,,"Fritz Greiner, Hanna Ralph, Idel Hacker, Paul Sehnert, Erwin Kalser",,,,,,,,,,,,,,,,,,,,,,Otto Linnekogel,,,,,,,,,,"5 Akte, 1677 m",,stumm,,
Opfer der Leidenschaft,https://www.filmportal.de/film/opfer-der-leidenschaft_b599701167754dbda732ff911ce06e44,Spielfilm,1922,Deutschland,,,,,"Paul Bildt: Alberto Morand, Maria Orska: Mia, seine Frau, Johannes Riemann: Raolo Benghatti, Arnold Korff: Dr. Hinx",,,,,,,,,Adolf Schlasy,,,,,,,,,,"Maak-Film, Otto Clemens Maak (Berlin)",,,Paul Czinner,,,,,,,,,,,35mm,"s/w, stumm",,
Othello,https://www.filmportal.de/film/othello_331a485a77cc4b1da3ec920490c57dee,Spielfilm,1922,Deutschland,,,"Fritz Kraencke, Karl Machus",,"Emil Jannings: Othello, Ica von Lenkeffy: Desdemona, Werner KraußJago, Theodor Loos: Cassio, Friedrich Kühne: Brabantio, Ferdinand von Alten: Rodrigo, Lya de Putti: Lucia, Magnus Stifter: Montano, Ludwig Rex",,,,"Dimitri Buchowetzki, Carl Hagen",,,,,Karl Hasselmann,,,,,,,,,,,,,Dimitri Buchowetzki,,,,,,,,William Shakespeare (Bühnenstück),,,"35mm, 1:1,33","s/w, stumm",,
Der Pantoffelheld,https://www.filmportal.de/film/der-pantoffelheld_772a47f2b7704a26af8c3dbdb073c86a,Spielfilm,1922,Österreich/Deutschland,,,Oskar Friedrich Werndorff,,"Reinhold Schünzel, Liane Haid, Paul Hartmann, Liesl Stillmark, Else Fischer",,,,Robert Liebmann,,,,,Curt Courant,,,,,,,,,,"Vereinigte Filmindustrie Micheluzzi & Co (Micco-Film) (Wien), Lichtbild-Fabrikation Schünzel-Film (Berlin)",,,Reinhold Schünzel,,,,,,,,,,,"35mm, 1:1,33","s/w, stumm",,
Der Paradiesapfel,https://www.filmportal.de/film/der-paradiesapfel_a49a237e63684fa886317b4833444e1b,Spielfilm,1922,Deutschland,,,,,"Marythé d'Or, Erich Kaiser-Titz, Wilhelm Diegelmann, Oswald Delmor, Wilhelm Kaiser-Heyl, Paul Passarge, Walter Schmidthässler",,,,Walter Schmidthässler,,,,,,,,,,,,,,,D'Or-Film Gmb: H (Berlin),,,Willy Mehlig,,,,,,,,,,,,,,
Die Perlen der Lady Harrison,https://www.filmportal.de/film/die-perlen-der-lady-harrison_60adce75a9694260ba77d4fc889062ee,Spielfilm,1922,Deutschland,,,Robert A. Dietrich,,"Max Landa, Hanni Weisse, Heinrich George, Gertrud Welcker, Henri Peters-Arnolds, Albert Paul, Erwin Fichtner",,,,Hans von Wolzogen,,,,,,,,,,,,,,,Max Landa-Film Gmb: H (Berlin),,,Heinz Herald,,,,,,,,,,,,,,
Phantom,https://www.filmportal.de/film/phantom_ac3177fc867140d8898e646db498c207,Spielfilm,1922,Deutschland,Hermann Bing,,"Hermann Warm (Entwürfe), Erich Czerwonski",,"Alfred Abel: Lorenz Lubota, Frida Richard: Mutter Lubota, Aud Egede-Nissen: Melanie Lubota, Hans Heinrich von Twardowski: Hugo Lubota, Karl Etlinger: Buchbindermeister Starke, Lil Dagover: Marie Starke, Grete Berger: Pfandleiherin Schwabe, Anton Edthofer: Wigottschinski, Ilka Grüning: Baronin, Lya de Putti: Melitta, Tochter der Baronin - Veronika Harlan, Adolf Klein: Eisenwarenändler Emmo Harlan, Olga Engl: Frau Harlan, Heinrich Witte: Amtsdiener, Wilhelm Diegelmann, Eduard von Winterstein, Arnold Korff",,,,Thea von Harbou,,,,,"Axel Graatkjær (Photographische Leitung), Theophan Ouchakoff",,Vally Reinecke,,,,"Leo Spies (Bei der Berliner Erstaufführung), Ernst Krenek (Bei der Berliner Erstaufführung), Robert Israel (Digitalisierte Fassung)",,,,Uco-Film Gmb: H (Berlin),,Erich Pommer,F. W. Murnau,,,,,,,,"Gerhart Hauptmann (Roman aus der ""Berliner Illustrirten Zeitung"")",Decla-Bioscop AG (Berlin),"6 Akte, 2905 m","35mm, 1:1,33","s/w, Ohne Ton",,
Pömperlis Kampf mit dem Schneeschuh,https://www.filmportal.de/film/poemperlis-kampf-mit-dem-schneeschuh_a4edbf29e2eb43a4911bf6c0108a5d87,Spielfilm,1922,Deutschland,,,Friedrich Winkler-Tannenberg,,"Henry Bender, Josefine Dora, Ernst Keppler, Gustav Oberg, Gert Hugh, Lina Paulsen, Litta Korff, Maud Morgan, Hilde Maroff, Kurt Rothe, Marianne Stanior, Hannes Schneider, Bernhard Villinger, Antonie Jaeckel",,,,"Holger-Madsen, Arnold Fanck",,,,,"Günther Krampf, Sepp Allgeier",,S. Adam,,,,,,,,Berg- und Sportfilm Gmb: H (Freiburg/Br.),,Arnold Fanck,"Holger-Madsen, Arnold Fanck",,,,,,,,,,,,,,
Der politische Teppich,https://www.filmportal.de/film/der-politische-teppich_94470baf17774c139e34d7ff94a771e6,Spielfilm,1922,Deutschland,,,Max Faßhauer,,"Max Landa: Detektiv, Ludwig Hartau: James Rolley, Botschafter in Y., Liane Rosen: Lelia, seine Tochter, Wilhelm Bendow: Tommy Bakes, Maler, Vicky Werckmeister: Eveline, seine Frau, Ulrich Bettac: Harry Blunt, Elsa Wagner: Vivian Higgens, Geo Bergallunbekannter junger Mann, Max Adalbertkurzsichtiger nervöser Herr, Wilhelm Diegelmann: Portier beim Botschafter, Eva Brock: Ellen, seine Tochter, Paul Biensfeldt: Pennbruder",,,,Hans von Wolzogen,,,,,Rudolf Schlesinger,,,,,,,,,,Max Landa-Film Gmb: H (Berlin),,,"Heinz Herald, Hans von Wolzogen",,,,,,,,,,,,,,
